packet_id,flow_id,priority,arrival_time_ms,outcome,service_time_ms,finish_time_ms,waiting_ms,sojourn_ms,deadline_ms,is_deadline_missed,tx_count,bler,is_success,snr_db,mcs,is_los
HRP-000220,HRP,2,880,delivered,880,881,0,1,4,False,1,2.559943368396489e-10,True,27.978976176842522,16QAM,False
SRP-000044,SRP,3,880,delivered,881,882,1,2,50,False,1,0.00015340556653797854,True,21.2317129444212,16QAM,False
HRP-000221,HRP,2,884,delivered,884,885,0,1,4,False,1,2.559943368396489e-10,True,17.685541721417366,QPSK,False
ETC-000163,ETC,1,887,delivered,887,888,0,1,1,False,1,1.2799716841982445e-10,True,24.4203235851965,16QAM,False
HRP-000222,HRP,2,888,delivered,888,889,0,1,4,False,1,0.0026462853299751288,True,12.58245717073586,QPSK,False
HRP-000223,HRP,2,892,delivered,892,893,0,1,4,False,1,2.559943368396489e-10,True,30.09695591549168,16QAM,False
HRP-000224,HRP,2,896,delivered,896,897,0,1,4,False,1,2.559943368396489e-10,True,25.730381568623866,16QAM,False
ETC-000164,ETC,1,897,delivered,897,898,0,1,1,False,1,1.2799716841982445e-10,True,36.60639396757916,16QAM,False
ETC-000165,ETC,1,898,delivered,898,899,0,1,1,False,1,3.034247720301586e-06,True,14.745061012366973,QPSK,False
ETC-000166,ETC,1,900,delivered,900,901,0,1,1,False,1,1.2799716841982445e-10,True,26.449163191110895,16QAM,False
HRP-000225,HRP,2,900,delivered,901,902,1,2,4,False,1,1.1622091622420783e-08,True,23.164710354447724,16QAM,False
SRP-000045,SRP,3,900,delivered,902,903,2,3,50,False,1,1.5999646052478056e-09,True,31.210284936311133,16QAM,False
HRP-000226,HRP,2,904,delivered,904,905,0,1,4,False,1,2.559943368396489e-10,True,28.50161967342237,16QAM,False
ETC-000167,ETC,1,906,delivered,906,907,0,1,1,False,1,1.2799716841982445e-10,True,25.19661221042591,16QAM,False
ETC-000168,ETC,1,908,delivered,908,909,0,1,1,False,1,0.015343319312598025,True,11.295738589992482,QPSK,False
ETC-000169,ETC,1,909,delivered,909,910,0,1,1,False,1,1.2799716841982445e-10,True,32.617943177527856,16QAM,False
HRP-000227,HRP,2,908,delivered,910,911,2,3,4,False,1,0.027668481732043726,True,11.354171232526904,QPSK,False
HRP-000228,HRP,2,912,delivered,912,913,0,1,4,False,1,1.109603938731496e-07,True,22.676700099677078,16QAM,False
HRP-000229,HRP,2,916,delivered,916,917,0,1,4,False,1,2.559943368396489e-10,True,31.368421567811676,16QAM,True
HRP-000230,HRP,2,920,delivered,920,921,0,1,4,False,1,2.559943368396489e-10,True,30.304396746598186,16QAM,False
SRP-000046,SRP,3,920,delivered,921,922,1,2,50,False,1,5.0739856760628754e-09,True,23.678865108901892,16QAM,False
ETC-000170,ETC,1,923,delivered,923,924,0,1,1,False,1,1.2799716841982445e-10,True,25.068766916822796,16QAM,False
HRP-000231,HRP,2,924,delivered,924,925,0,1,4,False,1,0.05285617301798273,True,10.942066186984498,QPSK,False
ETC-000171,ETC,1,928,delivered,928,929,0,1,1,False,1,1.2799716841982445e-10,True,30.85528690228159,16QAM,False
HRP-000232,HRP,2,928,delivered,929,930,1,2,4,False,1,2.559943368396489e-10,True,32.824993997931834,16QAM,False
ETC-000172,ETC,1,932,delivered,932,933,0,1,1,False,1,1.2736620647046948e-09,True,16.530240425412945,QPSK,False
HRP-000233,HRP,2,932,delivered,933,934,1,2,4,False,1,0.00020441250005753808,True,20.506601320117348,16QAM,False
HRP-000234,HRP,2,936,delivered,936,937,0,1,4,False,1,2.559943368396489e-10,True,35.32995052970668,16QAM,True
ETC-000173,ETC,1,940,delivered,940,941,0,1,1,False,1,1.2799716841982445e-10,True,25.820231207571766,16QAM,False
HRP-000235,HRP,2,940,delivered,941,942,1,2,4,False,1,0.03313030124611993,True,11.243628894177714,QPSK,False
SRP-000047,SRP,3,940,delivered,942,943,2,3,50,False,1,6.416682015730757e-07,True,22.694423761606085,16QAM,False
HRP-000236,HRP,2,944,delivered,944,945,0,1,4,False,1,2.559943368396489e-10,True,17.24693359541346,QPSK,False
HRP-000237,HRP,2,948,delivered,948,949,0,1,4,False,1,1.6857744367104743e-07,True,22.580048973004093,16QAM,False
ETC-000174,ETC,1,949,delivered,949,950,0,1,1,False,1,1.2799716841982445e-10,True,27.062954889770392,16QAM,False
ETC-000175,ETC,1,951,delivered,951,952,0,1,1,False,1,3.5309848056552795e-07,True,22.232137741823294,16QAM,False
ETC-000176,ETC,1,952,delivered,952,953,0,1,1,False,1,1.2799716841982445e-10,True,31.178633643750313,16QAM,True
HRP-000238,HRP,2,952,delivered,953,954,1,2,4,False,1,1.7687030693047667e-05,True,14.432338437455874,QPSK,False
ETC-000177,ETC,1,955,delivered,955,956,0,1,1,False,1,1.2799716841982445e-10,True,43.906152504131015,16QAM,False
HRP-000239,HRP,2,956,delivered,956,957,0,1,4,False,1,2.559943368396489e-10,True,30.59486100708061,16QAM,False
ETC-000178,ETC,1,958,delivered,958,959,0,1,1,False,1,1.2799716841982445e-10,True,33.77345752794889,16QAM,True
HRP-000240,HRP,2,960,delivered,960,961,0,1,4,False,1,1.9111268789728797e-08,True,23.061644515241973,16QAM,False
SRP-000048,SRP,3,960,delivered,961,962,1,2,50,False,1,3.3507218055728316e-07,True,15.913207320264359,QPSK,False
ETC-000179,ETC,1,962,delivered,962,963,0,1,1,False,1,1.2799716841982445e-10,True,34.29922871458354,16QAM,False
HRP-000241,HRP,2,964,delivered,964,965,0,1,4,False,1,2.559943368396489e-10,True,29.132647915269203,16QAM,True
HRP-000242,HRP,2,968,delivered,968,969,0,1,4,False,1,2.559943368396489e-10,True,29.972063965939114,16QAM,False
ETC-000180,ETC,1,969,delivered,969,970,0,1,1,False,1,1.2799716841982445e-10,True,36.456810119914266,16QAM,False
HRP-000243,HRP,2,972,delivered,972,973,0,1,4,False,1,2.559943368396489e-10,True,24.69634471751948,16QAM,False
ETC-000181,ETC,1,975,delivered,975,976,0,1,1,False,1,1.2799716841982445e-10,True,36.285194884209766,16QAM,True
HRP-000244,HRP,2,976,delivered,976,977,0,1,4,False,1,2.559943368396489e-10,True,30.61721922888116,16QAM,True
HRP-000245,HRP,2,980,delivered,980,981,0,1,4,False,1,1.2353524872721344e-05,True,21.44354849536811,16QAM,False
SRP-000049,SRP,3,980,delivered,981,982,1,2,50,False,1,5.88968522730049e-07,True,15.788940160108409,QPSK,False
HRP-000246,HRP,2,984,delivered,984,985,0,1,4,False,1,3.5349736727807723e-06,True,21.80555603833991,16QAM,False
HRP-000247,HRP,2,988,delivered,988,989,0,1,4,False,1,2.559943368396489e-10,True,31.137082125400642,16QAM,False
HRP-000248,HRP,2,992,delivered,992,993,0,1,4,False,1,2.559943368396489e-10,True,18.636054100850398,QPSK,False
ETC-000182,ETC,1,996,tx_fail_requeue,996,997,0,1,1,False,1,0.7886551541966913,False,7.062611938187372,QPSK,False
ETC-000182,ETC,1,996,dropped_deadline,996,997,1,1,1,True,1,0.0,False,,,
ETC-000183,ETC,1,997,delivered,997,998,0,1,1,False,1,1.2799716841982445e-10,True,24.10969284365139,16QAM,False
HRP-000249,HRP,2,996,delivered,998,999,2,3,4,False,1,2.559943368396489e-10,True,27.716101855933694,16QAM,False
