packet_id,flow_id,priority,arrival_time_ms,outcome,service_time_ms,finish_time_ms,first_tx_time_ms,delivered_time_ms,waiting_ms,queue_delay_ms,tx_time_ms,sojourn_ms,deadline_ms,is_deadline_missed,tx_count,bler,is_success,snr_db,mcs,is_los,bits_per_slot,bits_sent_this_slot,remaining_bits_after,bandwidth_eff_mhz
ETC-000121,ETC,1,669,delivered,669,670,669,670,0,0,1,1,1,False,1,1.2799716841982445e-10,True,31.20233088208588,16QAM,True,60000,128,0,20.0
HRP-000168,HRP,2,672,delivered,672,673,672,673,0,0,1,1,4,False,1,1.7439484651937676e-06,True,15.08397042651884,QPSK,False,20000,256,0,20.0
HRP-000169,HRP,2,676,delivered,676,677,676,677,0,0,1,1,4,False,1,2.559943368396489e-10,True,40.597894278109344,16QAM,True,60000,256,0,20.0
ETC-000122,ETC,1,677,delivered,677,678,677,678,0,0,1,1,1,False,1,1.9172148313373327e-09,True,23.38622644167088,16QAM,False,60000,128,0,20.0
HRP-000170,HRP,2,680,delivered,680,681,680,681,0,0,1,1,4,False,1,2.559943368396489e-10,True,40.67897383374155,16QAM,True,60000,256,0,20.0
ETC-000123,ETC,1,681,delivered,681,682,681,682,0,0,1,1,1,False,1,1.2799716841982445e-10,True,37.17553073844489,16QAM,True,60000,128,0,20.0
ETC-000124,ETC,1,682,delivered,682,683,682,683,0,0,1,1,1,False,1,1.2799716841982445e-10,True,44.749421237992024,16QAM,True,60000,128,0,20.0
SRP-000034,SRP,3,680,delivered,683,684,683,684,3,3,1,4,50,False,1,1.5999646052478056e-09,True,39.39256452420522,16QAM,False,60000,1600,0,20.0
ETC-000125,ETC,1,684,delivered,684,685,684,685,0,0,1,1,1,False,1,1.2799716841982445e-10,True,41.50676679198284,16QAM,False,60000,128,0,20.0
ETC-000126,ETC,1,685,delivered,685,686,685,686,0,0,1,1,1,False,1,1.2799716841982445e-10,True,37.6017627420408,16QAM,True,60000,128,0,20.0
HRP-000171,HRP,2,684,delivered,686,687,686,687,2,2,1,3,4,False,1,2.559943368396489e-10,True,39.72364217425958,16QAM,False,60000,256,0,20.0
HRP-000172,HRP,2,688,delivered,688,689,688,689,0,0,1,1,4,False,1,2.559943368396489e-10,True,43.6721835507415,16QAM,True,60000,256,0,20.0
HRP-000173,HRP,2,692,delivered,692,693,692,693,0,0,1,1,4,False,1,2.559943368396489e-10,True,32.98059742073916,16QAM,True,60000,256,0,20.0
HRP-000174,HRP,2,696,delivered,696,697,696,697,0,0,1,1,4,False,1,2.559943368396489e-10,True,41.761976678290836,16QAM,True,60000,256,0,20.0
ETC-000127,ETC,1,699,delivered,699,700,699,700,0,0,1,1,1,False,1,1.2799716841982445e-10,True,17.76875525313421,QPSK,False,20000,128,0,20.0
HRP-000175,HRP,2,700,delivered,700,701,700,701,0,0,1,1,4,False,1,2.559943368396489e-10,True,32.911690645011696,16QAM,False,60000,256,0,20.0
SRP-000035,SRP,3,700,delivered,701,702,701,702,1,1,1,2,50,False,1,1.5999646052478056e-09,True,40.94426611490971,16QAM,True,60000,1600,0,20.0
HRP-000176,HRP,2,704,delivered,704,705,704,705,0,0,1,1,4,False,1,1.6744654904421452e-05,True,14.448886363597804,QPSK,False,20000,256,0,20.0
HRP-000177,HRP,2,708,delivered,708,709,708,709,0,0,1,1,4,False,1,2.559943368396489e-10,True,27.485485486654166,16QAM,False,60000,256,0,20.0
ETC-000128,ETC,1,710,delivered,710,711,710,711,0,0,1,1,1,False,1,1.2799716841982445e-10,True,51.13681233200808,16QAM,True,60000,128,0,20.0
HRP-000178,HRP,2,712,delivered,712,713,712,713,0,0,1,1,4,False,1,2.559943368396489e-10,True,38.891987853204796,16QAM,True,60000,256,0,20.0
HRP-000179,HRP,2,716,delivered,716,717,716,717,0,0,1,1,4,False,1,2.559943368396489e-10,True,40.08734729484368,16QAM,False,60000,256,0,20.0
ETC-000129,ETC,1,719,delivered,719,720,719,720,0,0,1,1,1,False,1,1.2799716841982445e-10,True,32.383966562507794,16QAM,False,60000,128,0,20.0
HRP-000180,HRP,2,720,delivered,720,721,720,721,0,0,1,1,4,False,1,0.00017163112315310425,True,20.571024648779076,16QAM,False,60000,256,0,20.0
ETC-000130,ETC,1,721,delivered,721,722,721,722,0,0,1,1,1,False,1,1.2799716841982445e-10,True,46.860459328060216,16QAM,True,60000,128,0,20.0
ETC-000131,ETC,1,722,delivered,722,723,722,723,0,0,1,1,1,False,1,1.2799716841982445e-10,True,42.794158645527915,16QAM,True,60000,128,0,20.0
SRP-000036,SRP,3,720,delivered,723,724,723,724,3,3,1,4,50,False,1,1.5999646052478056e-09,True,35.54037453183489,16QAM,False,60000,1600,0,20.0
HRP-000181,HRP,2,724,delivered,724,725,724,725,0,0,1,1,4,False,1,2.559943368396489e-10,True,52.678988827896816,16QAM,True,60000,256,0,20.0
HRP-000182,HRP,2,728,delivered,728,729,728,729,0,0,1,1,4,False,1,2.949320787593024e-10,True,23.859809898289235,16QAM,False,60000,256,0,20.0
HRP-000183,HRP,2,732,delivered,732,733,732,733,0,0,1,1,4,False,1,0.008425571299921941,True,18.857912477282778,16QAM,False,60000,256,0,20.0
ETC-000132,ETC,1,733,delivered,733,734,733,734,0,0,1,1,1,False,1,1.2799716841982445e-10,True,41.994542499222035,16QAM,False,60000,128,0,20.0
HRP-000184,HRP,2,736,delivered,736,737,736,737,0,0,1,1,4,False,1,2.559943368396489e-10,True,36.23462307968567,16QAM,True,60000,256,0,20.0
HRP-000185,HRP,2,740,delivered,740,741,740,741,0,0,1,1,4,False,1,2.559943368396489e-10,True,39.45097927106575,16QAM,False,60000,256,0,20.0
SRP-000037,SRP,3,740,delivered,741,742,741,742,1,1,1,2,50,False,1,1.5999646052478056e-09,True,46.97521208491891,16QAM,True,60000,1600,0,20.0
HRP-000186,HRP,2,744,delivered,744,745,744,745,0,0,1,1,4,False,1,2.559943368396489e-10,True,44.286441141562385,16QAM,True,60000,256,0,20.0
ETC-000133,ETC,1,748,delivered,748,749,748,749,0,0,1,1,1,False,1,1.2799716841982445e-10,True,45.693064742845394,16QAM,True,60000,128,0,20.0
ETC-000134,ETC,1,749,delivered,749,750,749,750,0,0,1,1,1,False,1,1.2799716841982445e-10,True,44.41633072203637,16QAM,True,60000,128,0,20.0
HRP-000187,HRP,2,748,delivered,750,751,750,751,2,2,1,3,4,False,1,2.559943368396489e-10,True,29.757151227649178,16QAM,True,60000,256,0,20.0
HRP-000188,HRP,2,752,delivered,752,753,752,753,0,0,1,1,4,False,1,2.559943368396489e-10,True,39.489218308855115,16QAM,True,60000,256,0,20.0
ETC-000135,ETC,1,753,delivered,753,754,753,754,0,0,1,1,1,False,1,1.2799716841982445e-10,True,39.96975904547026,16QAM,True,60000,128,0,20.0
ETC-000136,ETC,1,754,delivered,754,755,754,755,0,0,1,1,1,False,1,1.2799716841982445e-10,True,43.04806729013946,16QAM,True,60000,128,0,20.0
HRP-000189,HRP,2,756,delivered,756,757,756,757,0,0,1,1,4,False,1,2.559943368396489e-10,True,34.30262437840227,16QAM,True,60000,256,0,20.0
HRP-000190,HRP,2,760,delivered,760,761,760,761,0,0,1,1,4,False,1,2.559943368396489e-10,True,41.16348564764641,16QAM,False,60000,256,0,20.0
SRP-000038,SRP,3,760,delivered,761,762,761,762,1,1,1,2,50,False,1,1.5999646052478056e-09,True,43.50096104756883,16QAM,True,60000,1600,0,20.0
ETC-000137,ETC,1,762,delivered,762,763,762,763,0,0,1,1,1,False,1,1.2799716841982445e-10,True,51.236118491216125,16QAM,True,60000,128,0,20.0
HRP-000191,HRP,2,764,delivered,764,765,764,765,0,0,1,1,4,False,1,7.631255769413592e-06,True,21.586397834360312,16QAM,False,60000,256,0,20.0
HRP-000192,HRP,2,768,delivered,768,769,768,769,0,0,1,1,4,False,1,0.00016059570865811779,True,20.595279070550294,16QAM,False,60000,256,0,20.0
ETC-000138,ETC,1,770,delivered,770,771,770,771,0,0,1,1,1,False,1,1.2799716841982445e-10,True,37.072781406322164,16QAM,True,60000,128,0,20.0
ETC-000139,ETC,1,771,delivered,771,772,771,772,0,0,1,1,1,False,1,1.2799716841982445e-10,True,36.812868205658795,16QAM,False,60000,128,0,20.0
HRP-000193,HRP,2,772,delivered,772,773,772,773,0,0,1,1,4,False,1,2.559943368396489e-10,True,40.78273018628413,16QAM,True,60000,256,0,20.0
ETC-000140,ETC,1,775,delivered,775,776,775,776,0,0,1,1,1,False,1,1.2799716841982445e-10,True,41.28982576964503,16QAM,True,60000,128,0,20.0
HRP-000194,HRP,2,776,delivered,776,777,776,777,0,0,1,1,4,False,1,2.559943368396489e-10,True,33.85369588726633,16QAM,False,60000,256,0,20.0
ETC-000141,ETC,1,779,delivered,779,780,779,780,0,0,1,1,1,False,1,1.2799716841982445e-10,True,26.990423712020302,16QAM,False,60000,128,0,20.0
HRP-000195,HRP,2,780,delivered,780,781,780,781,0,0,1,1,4,False,1,2.559943368396489e-10,True,40.21988544595337,16QAM,True,60000,256,0,20.0
ETC-000142,ETC,1,781,delivered,781,782,781,782,0,0,1,1,1,False,1,1.2799716841982445e-10,True,38.40250592442427,16QAM,True,60000,128,0,20.0
SRP-000039,SRP,3,780,delivered,782,783,782,783,2,2,1,3,50,False,1,1.5999646052478056e-09,True,48.04092162554007,16QAM,True,60000,1600,0,20.0
HRP-000196,HRP,2,784,delivered,784,785,784,785,0,0,1,1,4,False,1,2.559943368396489e-10,True,44.79853943185886,16QAM,True,60000,256,0,20.0
HRP-000197,HRP,2,788,delivered,788,789,788,789,0,0,1,1,4,False,1,2.559943368396489e-10,True,46.57473430361162,16QAM,True,60000,256,0,20.0
ETC-000143,ETC,1,792,delivered,792,793,792,793,0,0,1,1,1,False,1,0.0008118449920526682,True,19.66326879968276,16QAM,False,60000,128,0,20.0
HRP-000198,HRP,2,792,delivered,793,794,793,794,1,1,1,2,4,False,1,2.559943368396489e-10,True,45.163931663320795,16QAM,False,60000,256,0,20.0
ETC-000144,ETC,1,795,delivered,795,796,795,796,0,0,1,1,1,False,1,1.2799716841982445e-10,True,26.881205986996942,16QAM,False,60000,128,0,20.0
HRP-000199,HRP,2,796,delivered,796,797,796,797,0,0,1,1,4,False,1,2.559943368396489e-10,True,41.68500117834068,16QAM,False,60000,256,0,20.0
ETC-000145,ETC,1,797,delivered,797,798,797,798,0,0,1,1,1,False,1,1.2799716841982445e-10,True,33.36121826139687,16QAM,False,60000,128,0,20.0
HRP-000200,HRP,2,800,delivered,800,801,800,801,0,0,1,1,4,False,1,2.559943368396489e-10,True,18.325212524112676,QPSK,False,20000,256,0,20.0
ETC-000146,ETC,1,801,delivered,801,802,801,802,0,0,1,1,1,False,1,1.2799716841982445e-10,True,50.252657630405004,16QAM,True,60000,128,0,20.0
SRP-000040,SRP,3,800,delivered,802,803,802,803,2,2,1,3,50,False,1,1.5999646052478056e-09,True,34.97898290713295,16QAM,False,60000,1600,0,20.0
HRP-000201,HRP,2,804,delivered,804,805,804,805,0,0,1,1,4,False,1,2.559943368396489e-10,True,30.94310167015886,16QAM,False,60000,256,0,20.0
ETC-000147,ETC,1,808,delivered,808,809,808,809,0,0,1,1,1,False,1,1.2799716841982445e-10,True,28.77400995201544,16QAM,False,60000,128,0,20.0
HRP-000202,HRP,2,808,delivered,809,810,809,810,1,1,1,2,4,False,1,2.559943368396489e-10,True,41.99099849564338,16QAM,True,60000,256,0,20.0
ETC-000148,ETC,1,810,delivered,810,811,810,811,0,0,1,1,1,False,1,1.2799716841982445e-10,True,47.28325436838767,16QAM,False,60000,128,0,20.0
ETC-000149,ETC,1,812,delivered,812,813,812,813,0,0,1,1,1,False,1,1.2799716841982445e-10,True,42.24165927084164,16QAM,True,60000,128,0,20.0
HRP-000203,HRP,2,812,delivered,813,814,813,814,1,1,1,2,4,False,1,2.559943368396489e-10,True,36.894897608311766,16QAM,True,60000,256,0,20.0
HRP-000204,HRP,2,816,delivered,816,817,816,817,0,0,1,1,4,False,1,2.559943368396489e-10,True,33.58593000982917,16QAM,False,60000,256,0,20.0
HRP-000205,HRP,2,820,delivered,820,821,820,821,0,0,1,1,4,False,1,2.559943368396489e-10,True,41.46277833621686,16QAM,True,60000,256,0,20.0
SRP-000041,SRP,3,820,delivered,821,822,821,822,1,1,1,2,50,False,1,1.5999646052478056e-09,True,42.81558135111069,16QAM,True,60000,1600,0,20.0
HRP-000206,HRP,2,824,delivered,824,825,824,825,0,0,1,1,4,False,1,2.559943368396489e-10,True,41.54748056073407,16QAM,True,60000,256,0,20.0
HRP-000207,HRP,2,828,delivered,828,829,828,829,0,0,1,1,4,False,1,2.559943368396489e-10,True,42.58176829497068,16QAM,False,60000,256,0,20.0
HRP-000208,HRP,2,832,delivered,832,833,832,833,0,0,1,1,4,False,1,2.559943368396489e-10,True,39.74605309458059,16QAM,True,60000,256,0,20.0
HRP-000209,HRP,2,836,delivered,836,837,836,837,0,0,1,1,4,False,1,2.559943368396489e-10,True,37.97265780333162,16QAM,False,60000,256,0,20.0
ETC-000150,ETC,1,839,delivered,839,840,839,840,0,0,1,1,1,False,1,1.6660115861322211e-06,True,21.821958708929216,16QAM,False,60000,128,0,20.0
HRP-000210,HRP,2,840,delivered,840,841,840,841,0,0,1,1,4,False,1,2.559943368396489e-10,True,49.57961486488598,16QAM,True,60000,256,0,20.0
SRP-000042,SRP,3,840,delivered,841,842,841,842,1,1,1,2,50,False,1,1.5999646052478056e-09,True,38.19260448050512,16QAM,True,60000,1600,0,20.0
HRP-000211,HRP,2,844,delivered,844,845,844,845,0,0,1,1,4,False,1,2.559943368396489e-10,True,40.19322175850914,16QAM,True,60000,256,0,20.0
ETC-000151,ETC,1,845,delivered,845,846,845,846,0,0,1,1,1,False,1,1.2799716841982445e-10,True,42.809478419425105,16QAM,True,60000,128,0,20.0
ETC-000152,ETC,1,848,delivered,848,849,848,849,0,0,1,1,1,False,1,1.2799716841982445e-10,True,48.7817207455688,16QAM,True,60000,128,0,20.0
HRP-000212,HRP,2,848,delivered,849,850,849,850,1,1,1,2,4,False,1,2.559943368396489e-10,True,45.11719714567769,16QAM,True,60000,256,0,20.0
ETC-000153,ETC,1,852,delivered,852,853,852,853,0,0,1,1,1,False,1,1.2799716841982445e-10,True,26.34102346205356,16QAM,False,60000,128,0,20.0
ETC-000154,ETC,1,853,delivered,853,854,853,854,0,0,1,1,1,False,1,1.2799716841982445e-10,True,38.76978535200226,16QAM,True,60000,128,0,20.0
HRP-000213,HRP,2,852,delivered,854,855,854,855,2,2,1,3,4,False,1,2.559943368396489e-10,True,46.97614843183868,16QAM,False,60000,256,0,20.0
ETC-000155,ETC,1,855,delivered,855,856,855,856,0,0,1,1,1,False,1,1.2799716841982445e-10,True,45.07276919079692,16QAM,True,60000,128,0,20.0
HRP-000214,HRP,2,856,delivered,856,857,856,857,0,0,1,1,4,False,1,2.559943368396489e-10,True,38.84312519875997,16QAM,False,60000,256,0,20.0
ETC-000156,ETC,1,858,delivered,858,859,858,859,0,0,1,1,1,False,1,1.2799716841982445e-10,True,34.14840927269468,16QAM,True,60000,128,0,20.0
HRP-000215,HRP,2,860,delivered,860,861,860,861,0,0,1,1,4,False,1,2.559943368396489e-10,True,43.957138752595085,16QAM,False,60000,256,0,20.0
SRP-000043,SRP,3,860,delivered,861,862,861,862,1,1,1,2,50,False,1,1.5999646052478056e-09,True,34.974195148114966,16QAM,False,60000,1600,0,20.0
ETC-000157,ETC,1,863,delivered,863,864,863,864,0,0,1,1,1,False,1,1.2799716841982445e-10,True,50.530210892945185,16QAM,True,60000,128,0,20.0
HRP-000216,HRP,2,864,delivered,864,865,864,865,0,0,1,1,4,False,1,2.559943368396489e-10,True,33.36330567064626,16QAM,False,60000,256,0,20.0
ETC-000158,ETC,1,865,delivered,865,866,865,866,0,0,1,1,1,False,1,1.2799716841982445e-10,True,43.53917357226492,16QAM,True,60000,128,0,20.0
ETC-000159,ETC,1,867,delivered,867,868,867,868,0,0,1,1,1,False,1,1.2799716841982445e-10,True,37.665951199676854,16QAM,True,60000,128,0,20.0
ETC-000160,ETC,1,868,delivered,868,869,868,869,0,0,1,1,1,False,1,1.2799716841982445e-10,True,34.71276924847819,16QAM,True,60000,128,0,20.0
HRP-000217,HRP,2,868,delivered,869,870,869,870,1,1,1,2,4,False,1,2.559943368396489e-10,True,47.72802968871571,16QAM,True,60000,256,0,20.0
HRP-000218,HRP,2,872,delivered,872,873,872,873,0,0,1,1,4,False,1,2.559943368396489e-10,True,34.40887561024853,16QAM,False,60000,256,0,20.0
ETC-000161,ETC,1,873,delivered,873,874,873,874,0,0,1,1,1,False,1,1.2799716841982445e-10,True,44.67228489672918,16QAM,True,60000,128,0,20.0
ETC-000162,ETC,1,875,delivered,875,876,875,876,0,0,1,1,1,False,1,1.2799716841982445e-10,True,45.595607347353095,16QAM,True,60000,128,0,20.0
HRP-000219,HRP,2,876,delivered,876,877,876,877,0,0,1,1,4,False,1,2.559943368396489e-10,True,44.39474194648668,16QAM,True,60000,256,0,20.0
HRP-000220,HRP,2,880,delivered,880,881,880,881,0,0,1,1,4,False,1,2.559943368396489e-10,True,39.77097454025805,16QAM,True,60000,256,0,20.0
SRP-000044,SRP,3,880,delivered,881,882,881,882,1,1,1,2,50,False,1,1.5999646052478056e-09,True,33.54084912159453,16QAM,False,60000,1600,0,20.0
HRP-000221,HRP,2,884,delivered,884,885,884,885,0,0,1,1,4,False,1,2.559943368396489e-10,True,40.52839035099697,16QAM,True,60000,256,0,20.0
ETC-000163,ETC,1,887,delivered,887,888,887,888,0,0,1,1,1,False,1,1.2799716841982445e-10,True,41.58612993562115,16QAM,True,60000,128,0,20.0
HRP-000222,HRP,2,888,delivered,888,889,888,889,0,0,1,1,4,False,1,2.559943368396489e-10,True,36.035749701782514,16QAM,True,60000,256,0,20.0
HRP-000223,HRP,2,892,delivered,892,893,892,893,0,0,1,1,4,False,1,2.559943368396489e-10,True,36.417395226265114,16QAM,True,60000,256,0,20.0
HRP-000224,HRP,2,896,delivered,896,897,896,897,0,0,1,1,4,False,1,2.559943368396489e-10,True,28.647721669995775,16QAM,False,60000,256,0,20.0
ETC-000164,ETC,1,897,delivered,897,898,897,898,0,0,1,1,1,False,1,1.2799716841982445e-10,True,37.22453146171099,16QAM,False,60000,128,0,20.0
ETC-000165,ETC,1,898,delivered,898,899,898,899,0,0,1,1,1,False,1,1.2799716841982445e-10,True,43.24072700756975,16QAM,False,60000,128,0,20.0
ETC-000166,ETC,1,900,delivered,900,901,900,901,0,0,1,1,1,False,1,1.2799716841982445e-10,True,39.38750630264057,16QAM,True,60000,128,0,20.0
HRP-000225,HRP,2,900,delivered,901,902,901,902,1,1,1,2,4,False,1,2.559943368396489e-10,True,48.54376617168281,16QAM,True,60000,256,0,20.0
SRP-000045,SRP,3,900,delivered,902,903,902,903,2,2,1,3,50,False,1,1.5999646052478056e-09,True,18.31123199979386,QPSK,False,20000,1600,0,20.0
HRP-000226,HRP,2,904,delivered,904,905,904,905,0,0,1,1,4,False,1,2.559943368396489e-10,True,41.80060199797055,16QAM,True,60000,256,0,20.0
ETC-000167,ETC,1,906,delivered,906,907,906,907,0,0,1,1,1,False,1,1.2799716841982445e-10,True,28.099850506586662,16QAM,False,60000,128,0,20.0
ETC-000168,ETC,1,908,delivered,908,909,908,909,0,0,1,1,1,False,1,1.2799716841982445e-10,True,24.465203027151933,16QAM,False,60000,128,0,20.0
ETC-000169,ETC,1,909,delivered,909,910,909,910,0,0,1,1,1,False,1,1.2799716841982445e-10,True,33.66189600863924,16QAM,False,60000,128,0,20.0
HRP-000227,HRP,2,908,delivered,910,911,910,911,2,2,1,3,4,False,1,2.559943368396489e-10,True,35.455821137373206,16QAM,False,60000,256,0,20.0
HRP-000228,HRP,2,912,delivered,912,913,912,913,0,0,1,1,4,False,1,2.559943368396489e-10,True,44.65371922355345,16QAM,True,60000,256,0,20.0
HRP-000229,HRP,2,916,delivered,916,917,916,917,0,0,1,1,4,False,1,2.559943368396489e-10,True,27.61007748613857,16QAM,False,60000,256,0,20.0
HRP-000230,HRP,2,920,delivered,920,921,920,921,0,0,1,1,4,False,1,2.559943368396489e-10,True,51.80319566393145,16QAM,False,60000,256,0,20.0
SRP-000046,SRP,3,920,delivered,921,922,921,922,1,1,1,2,50,False,1,1.5999646052478056e-09,True,41.61624498062271,16QAM,True,60000,1600,0,20.0
ETC-000170,ETC,1,923,delivered,923,924,923,924,0,0,1,1,1,False,1,1.2799716841982445e-10,True,41.447436047417874,16QAM,False,60000,128,0,20.0
HRP-000231,HRP,2,924,delivered,924,925,924,925,0,0,1,1,4,False,1,2.559943368396489e-10,True,45.63831877263176,16QAM,True,60000,256,0,20.0
ETC-000171,ETC,1,928,delivered,928,929,928,929,0,0,1,1,1,False,1,1.2799716841982445e-10,True,40.2901747150791,16QAM,False,60000,128,0,20.0
HRP-000232,HRP,2,928,delivered,929,930,929,930,1,1,1,2,4,False,1,0.000595439423919264,True,20.091130596199818,16QAM,False,60000,256,0,20.0
ETC-000172,ETC,1,932,delivered,932,933,932,933,0,0,1,1,1,False,1,1.2799716841982445e-10,True,17.231728374868464,QPSK,False,20000,128,0,20.0
HRP-000233,HRP,2,932,delivered,933,934,933,934,1,1,1,2,4,False,1,2.559943368396489e-10,True,47.14752680320325,16QAM,True,60000,256,0,20.0
HRP-000234,HRP,2,936,delivered,936,937,936,937,0,0,1,1,4,False,1,2.559943368396489e-10,True,44.79039929933162,16QAM,True,60000,256,0,20.0
ETC-000173,ETC,1,940,delivered,940,941,940,941,0,0,1,1,1,False,1,1.2799716841982445e-10,True,43.00606778439583,16QAM,True,60000,128,0,20.0
HRP-000235,HRP,2,940,delivered,941,942,941,942,1,1,1,2,4,False,1,0.00011038160899534688,True,20.72972416958644,16QAM,False,60000,256,0,20.0
SRP-000047,SRP,3,940,delivered,942,943,942,943,2,2,1,3,50,False,1,1.5999646052478056e-09,True,48.18080434226058,16QAM,True,60000,1600,0,20.0
HRP-000236,HRP,2,944,delivered,944,945,944,945,0,0,1,1,4,False,1,2.559943368396489e-10,True,45.75456136013722,16QAM,True,60000,256,0,20.0
HRP-000237,HRP,2,948,delivered,948,949,948,949,0,0,1,1,4,False,1,2.559943368396489e-10,True,37.28721578710106,16QAM,False,60000,256,0,20.0
ETC-000174,ETC,1,949,delivered,949,950,949,950,0,0,1,1,1,False,1,1.2799716841982445e-10,True,36.0704700109246,16QAM,True,60000,128,0,20.0
ETC-000175,ETC,1,951,delivered,951,952,951,952,0,0,1,1,1,False,1,1.2799716841982445e-10,True,37.76770127394007,16QAM,True,60000,128,0,20.0
ETC-000176,ETC,1,952,delivered,952,953,952,953,0,0,1,1,1,False,1,1.2799716841982445e-10,True,29.500203122767857,16QAM,False,60000,128,0,20.0
HRP-000238,HRP,2,952,delivered,953,954,953,954,1,1,1,2,4,False,1,2.559943368396489e-10,True,36.62653905958381,16QAM,True,60000,256,0,20.0
ETC-000177,ETC,1,955,delivered,955,956,955,956,0,0,1,1,1,False,1,1.2799716841982445e-10,True,34.65853462258984,16QAM,False,60000,128,0,20.0
HRP-000239,HRP,2,956,delivered,956,957,956,957,0,0,1,1,4,False,1,2.559943368396489e-10,True,41.84810609097573,16QAM,True,60000,256,0,20.0
ETC-000178,ETC,1,958,delivered,958,959,958,959,0,0,1,1,1,False,1,7.220065096735784e-05,True,13.746747964320056,QPSK,False,20000,128,0,20.0
HRP-000240,HRP,2,960,delivered,960,961,960,961,0,0,1,1,4,False,1,2.559943368396489e-10,True,29.21200324302533,16QAM,False,60000,256,0,20.0
SRP-000048,SRP,3,960,delivered,961,962,961,962,1,1,1,2,50,False,1,1.5999646052478056e-09,True,40.58540742228782,16QAM,True,60000,1600,0,20.0
ETC-000179,ETC,1,962,delivered,962,963,962,963,0,0,1,1,1,False,1,1.2799716841982445e-10,True,44.23351675498694,16QAM,True,60000,128,0,20.0
HRP-000241,HRP,2,964,delivered,964,965,964,965,0,0,1,1,4,False,1,2.559943368396489e-10,True,48.22153220981616,16QAM,True,60000,256,0,20.0
HRP-000242,HRP,2,968,delivered,968,969,968,969,0,0,1,1,4,False,1,2.559943368396489e-10,True,38.9625708167148,16QAM,False,60000,256,0,20.0
ETC-000180,ETC,1,969,delivered,969,970,969,970,0,0,1,1,1,False,1,1.2799716841982445e-10,True,42.99634538708176,16QAM,True,60000,128,0,20.0
HRP-000243,HRP,2,972,delivered,972,973,972,973,0,0,1,1,4,False,1,2.559943368396489e-10,True,41.380562142940335,16QAM,False,60000,256,0,20.0
ETC-000181,ETC,1,975,delivered,975,976,975,976,0,0,1,1,1,False,1,1.2799716841982445e-10,True,26.77036520878762,16QAM,False,60000,128,0,20.0
HRP-000244,HRP,2,976,delivered,976,977,976,977,0,0,1,1,4,False,1,2.559943368396489e-10,True,23.970146243729502,16QAM,False,60000,256,0,20.0
HRP-000245,HRP,2,980,delivered,980,981,980,981,0,0,1,1,4,False,1,2.559943368396489e-10,True,58.94150938770402,16QAM,False,60000,256,0,20.0
SRP-000049,SRP,3,980,delivered,981,982,981,982,1,1,1,2,50,False,1,1.5999646052478056e-09,True,33.36312098199949,16QAM,False,60000,1600,0,20.0
HRP-000246,HRP,2,984,delivered,984,985,984,985,0,0,1,1,4,False,1,1.5199361769191455e-09,True,16.62681034641842,QPSK,False,20000,256,0,20.0
HRP-000247,HRP,2,988,delivered,988,989,988,989,0,0,1,1,4,False,1,2.559943368396489e-10,True,42.200738292095245,16QAM,True,60000,256,0,20.0
HRP-000248,HRP,2,992,delivered,992,993,992,993,0,0,1,1,4,False,1,2.559943368396489e-10,True,48.64713946046067,16QAM,True,60000,256,0,20.0
ETC-000182,ETC,1,996,delivered,996,997,996,997,0,0,1,1,1,False,1,1.2799716841982445e-10,True,43.140612676746244,16QAM,True,60000,128,0,20.0
ETC-000183,ETC,1,997,delivered,997,998,997,998,0,0,1,1,1,False,1,1.2799716841982445e-10,True,47.18622826434615,16QAM,True,60000,128,0,20.0
HRP-000249,HRP,2,996,delivered,998,999,998,999,2,2,1,3,4,False,1,0.000151638686948119,True,20.616119388120715,16QAM,False,60000,256,0,20.0
