packet_id,ue_id,flow_id,flow_type,priority,size_bytes,arrival_time_ms,start_tx_time_ms,finish_time_ms,tx_duration_ms,deadline_ms,outcome,tx_count,is_deadline_missed,mcs,snr_db,bler
HRP-ue06-000009,6,HRP,HRP,2,32,36,36.0,37.0,1.0,4,delivered,1,False,16QAM,44.84307230837686,2.559943368396489e-10
HRP-ue07-000009,7,HRP,HRP,2,32,36,36.0,37.0,1.0,4,delivered,1,False,16QAM,35.687242315257684,2.559943368396489e-10
HRP-ue08-000009,8,HRP,HRP,2,32,36,36.0,37.0,1.0,4,delivered,1,False,16QAM,48.35303931926959,2.559943368396489e-10
HRP-ue09-000009,9,HRP,HRP,2,32,36,36.0,37.0,1.0,4,delivered,1,False,16QAM,48.837320571034425,2.559943368396489e-10
ETC-ue06-000003,6,ETC,ETC,1,16,37,37.0,38.0,1.0,1,delivered,1,False,16QAM,40.557844778394376,1.2799716841982445e-10
ETC-ue08-000006,8,ETC,ETC,1,16,37,37.0,38.0,1.0,1,delivered,1,False,16QAM,52.489053542230025,1.2799716841982445e-10
ETC-ue00-000008,0,ETC,ETC,1,16,38,38.0,39.0,1.0,1,delivered,1,False,16QAM,62.92535484156068,1.2799716841982445e-10
ETC-ue08-000007,8,ETC,ETC,1,16,38,38.0,39.0,1.0,1,delivered,1,False,16QAM,46.9645637608303,1.2799716841982445e-10
ETC-ue04-000003,4,ETC,ETC,1,16,40,40.0,41.0,1.0,1,delivered,1,False,16QAM,31.296718293972447,1.2799716841982445e-10
ETC-ue06-000004,6,ETC,ETC,1,16,40,40.0,41.0,1.0,1,delivered,1,False,16QAM,46.874777617221014,1.2799716841982445e-10
HRP-ue00-000010,0,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,58.95201591849649,2.559943368396489e-10
HRP-ue01-000010,1,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,57.03995654303597,2.559943368396489e-10
HRP-ue02-000010,2,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,59.33489439911824,2.559943368396489e-10
HRP-ue03-000010,3,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,49.35579637601017,2.559943368396489e-10
HRP-ue04-000010,4,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,31.296718293972447,2.559943368396489e-10
HRP-ue05-000010,5,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,54.0096601014033,2.559943368396489e-10
HRP-ue06-000010,6,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,46.874777617221014,2.559943368396489e-10
HRP-ue07-000010,7,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,47.40784100084823,2.559943368396489e-10
HRP-ue08-000010,8,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,46.54011784955438,2.559943368396489e-10
HRP-ue09-000010,9,HRP,HRP,2,32,40,40.0,41.0,1.0,4,delivered,1,False,16QAM,41.86339248786454,2.559943368396489e-10
SRP-ue00-000002,0,SRP,SRP,3,200,40,40.0,41.0,1.0,50,delivered,1,False,16QAM,58.95201591849649,1.5999646052478056e-09
SRP-ue01-000002,1,SRP,SRP,3,200,40,40.0,44.0,4.0,50,delivered,2,False,16QAM,34.178629592222194,1.5999646052478056e-09
SRP-ue02-000002,2,SRP,SRP,3,200,40,41.0,42.0,1.0,50,delivered,1,False,16QAM,39.708039137011625,1.5999646052478056e-09
SRP-ue03-000002,3,SRP,SRP,3,200,40,41.0,42.0,1.0,50,delivered,1,False,16QAM,54.70964423640478,1.5999646052478056e-09
SRP-ue04-000002,4,SRP,SRP,3,200,40,41.0,42.0,1.0,50,delivered,1,False,16QAM,60.20136592396008,1.5999646052478056e-09
SRP-ue05-000002,5,SRP,SRP,3,200,40,41.0,44.0,3.0,50,delivered,2,False,16QAM,52.43007626207156,1.5999646052478056e-09
SRP-ue06-000002,6,SRP,SRP,3,200,40,42.0,43.0,1.0,50,delivered,1,False,16QAM,50.592393708726185,1.5999646052478056e-09
SRP-ue07-000002,7,SRP,SRP,3,200,40,42.0,43.0,1.0,50,delivered,1,False,16QAM,51.62252813723456,1.5999646052478056e-09
SRP-ue08-000002,8,SRP,SRP,3,200,40,42.0,43.0,1.0,50,delivered,1,False,16QAM,39.96507450142608,1.5999646052478056e-09
SRP-ue09-000002,9,SRP,SRP,3,200,40,42.0,45.0,3.0,50,delivered,3,False,16QAM,48.31448059076586,1.5999646052478056e-09
ETC-ue01-000006,1,ETC,ETC,1,16,41,41.0,42.0,1.0,1,delivered,1,False,16QAM,32.04536010255054,1.2799716841982445e-10
ETC-ue04-000004,4,ETC,ETC,1,16,41,41.0,42.0,1.0,1,delivered,1,False,16QAM,60.20136592396008,1.2799716841982445e-10
ETC-ue07-000005,7,ETC,ETC,1,16,41,41.0,42.0,1.0,1,delivered,1,False,16QAM,58.43771146660151,1.2799716841982445e-10
ETC-ue01-000007,1,ETC,ETC,1,16,42,42.0,43.0,1.0,1,delivered,1,False,16QAM,57.784316589971205,1.2799716841982445e-10
ETC-ue02-000007,2,ETC,ETC,1,16,42,42.0,43.0,1.0,1,delivered,1,False,16QAM,28.28498005109879,1.2799716841982445e-10
ETC-ue02-000008,2,ETC,ETC,1,16,43,43.0,44.0,1.0,1,delivered,1,False,16QAM,40.8059211979768,1.2799716841982445e-10
ETC-ue01-000008,1,ETC,ETC,1,16,44,44.0,45.0,1.0,1,delivered,1,False,16QAM,57.97637011540652,1.2799716841982445e-10
ETC-ue04-000005,4,ETC,ETC,1,16,44,44.0,45.0,1.0,1,delivered,1,False,16QAM,57.735381352024156,1.2799716841982445e-10
ETC-ue06-000005,6,ETC,ETC,1,16,44,44.0,45.0,1.0,1,delivered,1,False,16QAM,52.402490835807825,1.2799716841982445e-10
HRP-ue00-000011,0,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,57.08510912246882,2.559943368396489e-10
HRP-ue01-000011,1,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,57.97637011540652,2.559943368396489e-10
HRP-ue02-000011,2,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,52.45102473173687,2.559943368396489e-10
HRP-ue03-000011,3,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,57.5875433701831,2.559943368396489e-10
HRP-ue04-000011,4,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,57.735381352024156,2.559943368396489e-10
HRP-ue05-000011,5,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,53.63249882782854,2.559943368396489e-10
HRP-ue06-000011,6,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,52.402490835807825,2.559943368396489e-10
HRP-ue07-000011,7,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,53.43679719258513,2.559943368396489e-10
HRP-ue08-000011,8,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,43.59248904311238,2.559943368396489e-10
HRP-ue09-000011,9,HRP,HRP,2,32,44,44.0,45.0,1.0,4,delivered,1,False,16QAM,48.31448059076586,2.559943368396489e-10
ETC-ue08-000008,8,ETC,ETC,1,16,45,45.0,46.0,1.0,1,delivered,1,False,16QAM,32.2985613669868,1.2799716841982445e-10
ETC-ue09-000006,9,ETC,ETC,1,16,45,45.0,46.0,1.0,1,delivered,1,False,16QAM,50.39605316733004,1.2799716841982445e-10
ETC-ue00-000009,0,ETC,ETC,1,16,46,46.0,47.0,1.0,1,delivered,1,False,16QAM,48.066693523826544,1.2799716841982445e-10
ETC-ue00-000010,0,ETC,ETC,1,16,47,47.0,48.0,1.0,1,delivered,1,False,16QAM,55.09942054842333,1.2799716841982445e-10
ETC-ue03-000005,3,ETC,ETC,1,16,48,48.0,49.0,1.0,1,delivered,1,False,16QAM,55.118405961698414,1.2799716841982445e-10
ETC-ue06-000006,6,ETC,ETC,1,16,48,48.0,49.0,1.0,1,delivered,1,False,16QAM,30.43396277207187,1.2799716841982445e-10
HRP-ue00-000012,0,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,60.693811053071045,2.559943368396489e-10
HRP-ue01-000012,1,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,41.65748797940411,2.559943368396489e-10
HRP-ue02-000012,2,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,47.06648133141105,2.559943368396489e-10
HRP-ue03-000012,3,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,55.118405961698414,2.559943368396489e-10
HRP-ue04-000012,4,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,47.08090349834997,2.559943368396489e-10
HRP-ue05-000012,5,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,52.4724166582761,2.559943368396489e-10
HRP-ue06-000012,6,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,30.43396277207187,2.559943368396489e-10
HRP-ue07-000012,7,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,51.313203225080706,2.559943368396489e-10
HRP-ue08-000012,8,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,39.370689355132576,2.559943368396489e-10
HRP-ue09-000012,9,HRP,HRP,2,32,48,48.0,49.0,1.0,4,delivered,1,False,16QAM,42.88829362995513,2.559943368396489e-10
ETC-ue00-000011,0,ETC,ETC,1,16,49,49.0,50.0,1.0,1,delivered,1,False,16QAM,45.95561624773364,1.2799716841982445e-10
ETC-ue03-000006,3,ETC,ETC,1,16,49,49.0,50.0,1.0,1,delivered,1,False,16QAM,37.12038999661207,1.2799716841982445e-10
ETC-ue06-000007,6,ETC,ETC,1,16,51,51.0,52.0,1.0,1,delivered,1,False,16QAM,49.142052608286804,1.2799716841982445e-10
ETC-ue08-000009,8,ETC,ETC,1,16,51,51.0,52.0,1.0,1,delivered,1,False,16QAM,38.938375370033526,1.2799716841982445e-10
ETC-ue03-000007,3,ETC,ETC,1,16,52,52.0,53.0,1.0,1,delivered,1,False,16QAM,49.712208659590125,1.2799716841982445e-10
ETC-ue06-000008,6,ETC,ETC,1,16,52,52.0,53.0,1.0,1,delivered,1,False,16QAM,45.21077881645523,1.2799716841982445e-10
ETC-ue09-000007,9,ETC,ETC,1,16,52,52.0,53.0,1.0,1,delivered,1,False,16QAM,34.68567279236774,1.2799716841982445e-10
HRP-ue00-000013,0,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,51.22670651815856,2.559943368396489e-10
HRP-ue01-000013,1,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,61.44341251284723,2.559943368396489e-10
HRP-ue02-000013,2,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,54.90051401489937,2.559943368396489e-10
HRP-ue03-000013,3,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,49.712208659590125,2.559943368396489e-10
HRP-ue04-000013,4,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,54.78908166835935,2.559943368396489e-10
HRP-ue05-000013,5,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,38.59717481731751,2.559943368396489e-10
HRP-ue06-000013,6,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,45.21077881645523,2.559943368396489e-10
HRP-ue07-000013,7,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,47.55714315510622,2.559943368396489e-10
HRP-ue08-000013,8,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,52.48578798952012,2.559943368396489e-10
HRP-ue09-000013,9,HRP,HRP,2,32,52,52.0,53.0,1.0,4,delivered,1,False,16QAM,34.68567279236774,2.559943368396489e-10
ETC-ue00-000012,0,ETC,ETC,1,16,53,53.0,54.0,1.0,1,delivered,1,False,16QAM,66.04224202127418,1.2799716841982445e-10
ETC-ue06-000009,6,ETC,ETC,1,16,53,53.0,54.0,1.0,1,delivered,1,False,16QAM,36.33927875014947,1.2799716841982445e-10
ETC-ue03-000008,3,ETC,ETC,1,16,54,54.0,55.0,1.0,1,delivered,1,False,16QAM,57.74832614980206,1.2799716841982445e-10
ETC-ue05-000008,5,ETC,ETC,1,16,54,54.0,55.0,1.0,1,delivered,1,False,16QAM,36.18479207669451,1.2799716841982445e-10
ETC-ue00-000013,0,ETC,ETC,1,16,55,55.0,56.0,1.0,1,delivered,1,False,16QAM,53.322519410181954,1.2799716841982445e-10
ETC-ue01-000009,1,ETC,ETC,1,16,55,55.0,56.0,1.0,1,delivered,1,False,16QAM,62.209946404298826,1.2799716841982445e-10
ETC-ue06-000010,6,ETC,ETC,1,16,55,55.0,56.0,1.0,1,delivered,1,False,16QAM,44.54110967714017,1.2799716841982445e-10
HRP-ue00-000014,0,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,55.78691382280846,2.559943368396489e-10
HRP-ue01-000014,1,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,64.4064391347897,2.559943368396489e-10
HRP-ue02-000014,2,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,44.22444189696846,2.559943368396489e-10
HRP-ue03-000014,3,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,63.3883424085348,2.559943368396489e-10
HRP-ue04-000014,4,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,48.90773022446374,2.559943368396489e-10
HRP-ue05-000014,5,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,35.450377172047865,2.559943368396489e-10
HRP-ue06-000014,6,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,51.317803973829264,2.559943368396489e-10
HRP-ue07-000014,7,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,47.95383054419224,2.559943368396489e-10
HRP-ue08-000014,8,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,38.711213787690724,2.559943368396489e-10
HRP-ue09-000014,9,HRP,HRP,2,32,56,56.0,57.0,1.0,4,delivered,1,False,16QAM,45.51833005976847,2.559943368396489e-10
ETC-ue03-000009,3,ETC,ETC,1,16,57,57.0,58.0,1.0,1,delivered,1,False,16QAM,52.494214348934484,1.2799716841982445e-10
ETC-ue07-000006,7,ETC,ETC,1,16,57,57.0,58.0,1.0,1,delivered,1,False,16QAM,29.350248633047983,1.2799716841982445e-10
ETC-ue02-000009,2,ETC,ETC,1,16,58,58.0,59.0,1.0,1,delivered,1,False,16QAM,50.98832189861952,1.2799716841982445e-10
ETC-ue03-000010,3,ETC,ETC,1,16,58,58.0,59.0,1.0,1,delivered,1,False,16QAM,18.614316671756598,0.00657680243249581
ETC-ue06-000011,6,ETC,ETC,1,16,58,58.0,59.0,1.0,1,delivered,1,False,16QAM,37.15677595044837,1.2799716841982445e-10
ETC-ue09-000008,9,ETC,ETC,1,16,58,58.0,59.0,1.0,1,delivered,1,False,16QAM,49.815543621398504,1.2799716841982445e-10
ETC-ue05-000009,5,ETC,ETC,1,16,59,59.0,60.0,1.0,1,delivered,1,False,16QAM,57.41074272868281,1.2799716841982445e-10
ETC-ue07-000007,7,ETC,ETC,1,16,59,59.0,60.0,1.0,1,delivered,1,False,16QAM,51.906125273110995,1.2799716841982445e-10
ETC-ue09-000009,9,ETC,ETC,1,16,60,60.0,61.0,1.0,1,delivered,1,False,16QAM,47.436415853193374,1.2799716841982445e-10
HRP-ue00-000015,0,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,61.596267635728246,2.559943368396489e-10
HRP-ue01-000015,1,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,55.92337924642436,2.559943368396489e-10
HRP-ue02-000015,2,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,44.61594599860612,2.559943368396489e-10
HRP-ue03-000015,3,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,44.96121920346725,2.559943368396489e-10
HRP-ue04-000015,4,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,48.41846272041462,2.559943368396489e-10
HRP-ue05-000015,5,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,40.21727802449539,2.559943368396489e-10
HRP-ue06-000015,6,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,30.721869976680317,2.559943368396489e-10
HRP-ue07-000015,7,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,51.92727553241684,2.559943368396489e-10
HRP-ue08-000015,8,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,53.71917571481631,2.559943368396489e-10
HRP-ue09-000015,9,HRP,HRP,2,32,60,60.0,61.0,1.0,4,delivered,1,False,16QAM,47.436415853193374,2.559943368396489e-10
SRP-ue00-000003,0,SRP,SRP,3,200,60,60.0,61.0,1.0,50,delivered,1,False,16QAM,61.596267635728246,1.5999646052478056e-09
SRP-ue01-000003,1,SRP,SRP,3,200,60,60.0,61.0,1.0,50,delivered,1,False,16QAM,55.92337924642436,1.5999646052478056e-09
SRP-ue02-000003,2,SRP,SRP,3,200,60,60.0,64.0,4.0,50,delivered,3,False,16QAM,56.87733268956474,1.5999646052478056e-09
SRP-ue03-000003,3,SRP,SRP,3,200,60,61.0,62.0,1.0,50,delivered,1,False,16QAM,52.54345880712393,1.5999646052478056e-09
SRP-ue04-000003,4,SRP,SRP,3,200,60,61.0,62.0,1.0,50,delivered,1,False,16QAM,43.87007555331319,1.5999646052478056e-09
SRP-ue05-000003,5,SRP,SRP,3,200,60,61.0,62.0,1.0,50,delivered,1,False,16QAM,47.589398021495256,1.5999646052478056e-09
SRP-ue06-000003,6,SRP,SRP,3,200,60,61.0,64.0,3.0,50,delivered,2,False,16QAM,50.423178611068415,1.5999646052478056e-09
SRP-ue07-000003,7,SRP,SRP,3,200,60,62.0,63.0,1.0,50,delivered,1,False,16QAM,37.21968560536155,1.5999646052478056e-09
SRP-ue08-000003,8,SRP,SRP,3,200,60,62.0,63.0,1.0,50,delivered,1,False,16QAM,42.20311955305953,1.5999646052478056e-09
SRP-ue09-000003,9,SRP,SRP,3,200,60,62.0,63.0,1.0,50,delivered,1,False,16QAM,31.194329842731392,1.5999646052478056e-09
ETC-ue04-000006,4,ETC,ETC,1,16,62,62.0,63.0,1.0,1,delivered,1,False,16QAM,45.39461418924113,1.2799716841982445e-10
ETC-ue06-000012,6,ETC,ETC,1,16,62,62.0,63.0,1.0,1,delivered,1,False,16QAM,42.71050031126542,1.2799716841982445e-10
ETC-ue08-000010,8,ETC,ETC,1,16,62,62.0,63.0,1.0,1,delivered,1,False,16QAM,42.20311955305953,1.2799716841982445e-10
ETC-ue04-000007,4,ETC,ETC,1,16,64,64.0,65.0,1.0,1,delivered,1,False,16QAM,32.621896643131095,1.2799716841982445e-10
HRP-ue00-000016,0,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,52.19388488449784,2.559943368396489e-10
HRP-ue01-000016,1,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,58.99849223594484,2.559943368396489e-10
HRP-ue02-000016,2,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,49.90850957979734,2.559943368396489e-10
HRP-ue03-000016,3,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,56.71416520102818,2.559943368396489e-10
HRP-ue04-000016,4,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,32.621896643131095,2.559943368396489e-10
HRP-ue05-000016,5,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,43.0231702060217,2.559943368396489e-10
HRP-ue06-000016,6,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,46.02411143967288,2.559943368396489e-10
HRP-ue07-000016,7,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,35.260917995074635,2.559943368396489e-10
HRP-ue08-000016,8,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,34.92363703875086,2.559943368396489e-10
HRP-ue09-000016,9,HRP,HRP,2,32,64,64.0,65.0,1.0,4,delivered,1,False,16QAM,42.45206788610899,2.559943368396489e-10
ETC-ue03-000011,3,ETC,ETC,1,16,65,65.0,66.0,1.0,1,delivered,1,False,16QAM,57.641511899742326,1.2799716841982445e-10
ETC-ue04-000008,4,ETC,ETC,1,16,65,65.0,66.0,1.0,1,delivered,1,False,16QAM,43.945366057639525,1.2799716841982445e-10
ETC-ue07-000008,7,ETC,ETC,1,16,65,65.0,66.0,1.0,1,delivered,1,False,16QAM,40.865913167924184,1.2799716841982445e-10
ETC-ue07-000009,7,ETC,ETC,1,16,66,66.0,67.0,1.0,1,delivered,1,False,16QAM,46.833179334349744,1.2799716841982445e-10
ETC-ue04-000009,4,ETC,ETC,1,16,68,68.0,69.0,1.0,1,delivered,1,False,16QAM,44.758229753390246,1.2799716841982445e-10
ETC-ue09-000010,9,ETC,ETC,1,16,68,68.0,69.0,1.0,1,delivered,1,False,16QAM,42.00675074967246,1.2799716841982445e-10
HRP-ue00-000017,0,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,60.94413986912969,2.559943368396489e-10
HRP-ue01-000017,1,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,66.7441305268494,2.559943368396489e-10
HRP-ue02-000017,2,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,42.815705661944875,2.559943368396489e-10
HRP-ue03-000017,3,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,52.88152546437277,2.559943368396489e-10
HRP-ue04-000017,4,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,44.758229753390246,2.559943368396489e-10
HRP-ue05-000017,5,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,45.12789359995506,2.559943368396489e-10
HRP-ue06-000017,6,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,41.75960386905796,2.559943368396489e-10
HRP-ue07-000017,7,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,46.84081764123051,2.559943368396489e-10
HRP-ue08-000017,8,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,41.195836096676956,2.559943368396489e-10
HRP-ue09-000017,9,HRP,HRP,2,32,68,68.0,69.0,1.0,4,delivered,1,False,16QAM,42.00675074967246,2.559943368396489e-10
ETC-ue01-000010,1,ETC,ETC,1,16,70,70.0,71.0,1.0,1,delivered,1,False,16QAM,61.500956357043144,1.2799716841982445e-10
ETC-ue08-000011,8,ETC,ETC,1,16,70,70.0,71.0,1.0,1,delivered,1,False,16QAM,44.453147512885565,1.2799716841982445e-10
ETC-ue09-000011,9,ETC,ETC,1,16,70,70.0,71.0,1.0,1,delivered,1,False,16QAM,26.782153667907224,1.2799716841982445e-10
ETC-ue00-000014,0,ETC,ETC,1,16,71,71.0,72.0,1.0,1,delivered,1,False,16QAM,57.11811200160262,1.2799716841982445e-10
ETC-ue05-000010,5,ETC,ETC,1,16,71,71.0,72.0,1.0,1,delivered,1,False,16QAM,32.61857731261556,1.2799716841982445e-10
ETC-ue04-000010,4,ETC,ETC,1,16,72,72.0,73.0,1.0,1,delivered,1,False,16QAM,52.07402534599396,1.2799716841982445e-10
ETC-ue05-000011,5,ETC,ETC,1,16,72,72.0,73.0,1.0,1,delivered,1,False,16QAM,43.59934426736207,1.2799716841982445e-10
ETC-ue08-000012,8,ETC,ETC,1,16,72,72.0,73.0,1.0,1,delivered,1,False,16QAM,46.958114682636136,1.2799716841982445e-10
HRP-ue00-000018,0,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,27.462856311442195,2.559943368396489e-10
HRP-ue01-000018,1,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,50.396175598734594,2.559943368396489e-10
HRP-ue02-000018,2,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,61.09086026480377,2.559943368396489e-10
HRP-ue03-000018,3,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,57.18621544826896,2.559943368396489e-10
HRP-ue04-000018,4,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,52.07402534599396,2.559943368396489e-10
HRP-ue05-000018,5,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,43.59934426736207,2.559943368396489e-10
HRP-ue06-000018,6,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,31.552931741183826,2.559943368396489e-10
HRP-ue07-000018,7,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,44.79953526315555,2.559943368396489e-10
HRP-ue08-000018,8,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,46.958114682636136,2.559943368396489e-10
HRP-ue09-000018,9,HRP,HRP,2,32,72,72.0,73.0,1.0,4,delivered,1,False,16QAM,39.08668800667974,2.559943368396489e-10
ETC-ue07-000010,7,ETC,ETC,1,16,73,73.0,74.0,1.0,1,delivered,1,False,16QAM,48.328552634672235,1.2799716841982445e-10
ETC-ue08-000013,8,ETC,ETC,1,16,73,73.0,74.0,1.0,1,delivered,1,False,16QAM,54.51246678544342,1.2799716841982445e-10
ETC-ue09-000012,9,ETC,ETC,1,16,73,73.0,74.0,1.0,1,delivered,1,False,16QAM,49.752966148363086,1.2799716841982445e-10
ETC-ue09-000013,9,ETC,ETC,1,16,74,74.0,75.0,1.0,1,delivered,1,False,16QAM,38.633935074722686,1.2799716841982445e-10
ETC-ue02-000010,2,ETC,ETC,1,16,76,76.0,77.0,1.0,1,delivered,1,False,16QAM,56.343798377218874,1.2799716841982445e-10
ETC-ue03-000012,3,ETC,ETC,1,16,76,76.0,77.0,1.0,1,delivered,1,False,16QAM,53.79945159428005,1.2799716841982445e-10
ETC-ue05-000012,5,ETC,ETC,1,16,76,76.0,77.0,1.0,1,delivered,1,False,16QAM,45.77240898794122,1.2799716841982445e-10
ETC-ue06-000013,6,ETC,ETC,1,16,76,76.0,77.0,1.0,1,delivered,1,False,16QAM,44.432369646725355,1.2799716841982445e-10
HRP-ue00-000019,0,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,37.91961740994179,2.559943368396489e-10
HRP-ue01-000019,1,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,35.23551988656058,2.559943368396489e-10
HRP-ue02-000019,2,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,56.343798377218874,2.559943368396489e-10
HRP-ue03-000019,3,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,53.79945159428005,2.559943368396489e-10
HRP-ue04-000019,4,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,35.461327137439994,2.559943368396489e-10
