packet_id,flow_id,priority,arrival_time_ms,outcome,service_time_ms,finish_time_ms,waiting_ms,sojourn_ms,deadline_ms,is_deadline_missed,tx_count,bler,is_success,snr_db,mcs,is_los
HRP-000115,HRP,2,460,delivered,460,461,0,1,4,False,1,2.559943368396489e-10,True,41.80532378971016,16QAM,False
SRP-000023,SRP,3,460,delivered,461,462,1,2,50,False,1,1.5999646052478056e-09,True,47.89898348682399,16QAM,True
ETC-000086,ETC,1,464,delivered,464,465,0,1,1,False,1,1.2799716841982445e-10,True,46.39015073651751,16QAM,True
HRP-000116,HRP,2,464,delivered,465,466,1,2,4,False,1,2.559943368396489e-10,True,36.36108942152721,16QAM,False
ETC-000087,ETC,1,468,delivered,468,469,0,1,1,False,1,1.2799716841982445e-10,True,37.13472089846641,16QAM,False
ETC-000088,ETC,1,469,delivered,469,470,0,1,1,False,1,1.2799716841982445e-10,True,39.35476570736952,16QAM,True
ETC-000089,ETC,1,470,delivered,470,471,0,1,1,False,1,1.2799716841982445e-10,True,41.80950790368713,16QAM,False
ETC-000090,ETC,1,471,delivered,471,472,0,1,1,False,1,1.2799716841982445e-10,True,43.61452702447275,16QAM,True
HRP-000117,HRP,2,468,dropped_deadline,,472,4,4,4,True,0,0.0,False,,,
HRP-000118,HRP,2,472,delivered,472,473,0,1,4,False,1,2.559943368396489e-10,True,43.024544923916835,16QAM,True
ETC-000091,ETC,1,476,delivered,476,477,0,1,1,False,1,1.2799716841982445e-10,True,43.986039610136004,16QAM,True
HRP-000119,HRP,2,476,delivered,477,478,1,2,4,False,1,2.559943368396489e-10,True,26.09725430788025,16QAM,False
HRP-000120,HRP,2,480,delivered,480,481,0,1,4,False,1,2.559943368396489e-10,True,34.31629073603299,16QAM,False
SRP-000024,SRP,3,480,delivered,481,482,1,2,50,False,1,1.5999646052478056e-09,True,35.09218021577706,16QAM,False
ETC-000092,ETC,1,484,delivered,484,485,0,1,1,False,1,1.2799716841982445e-10,True,48.44474609029582,16QAM,False
HRP-000121,HRP,2,484,delivered,485,486,1,2,4,False,1,2.559943368396489e-10,True,33.86629742365545,16QAM,False
ETC-000093,ETC,1,487,delivered,487,488,0,1,1,False,1,1.2799716841982445e-10,True,26.170966215218677,16QAM,False
ETC-000094,ETC,1,488,delivered,488,489,0,1,1,False,1,1.2799716841982445e-10,True,36.838717404515,16QAM,True
HRP-000122,HRP,2,488,delivered,489,490,1,2,4,False,1,2.559943368396489e-10,True,47.428541188655814,16QAM,True
ETC-000095,ETC,1,491,delivered,491,492,0,1,1,False,1,1.2799716841982445e-10,True,36.234426951245,16QAM,False
HRP-000123,HRP,2,492,delivered,492,493,0,1,4,False,1,2.559943368396489e-10,True,26.63885636250872,16QAM,False
HRP-000124,HRP,2,496,delivered,496,497,0,1,4,False,1,2.559943368396489e-10,True,38.353837665962075,16QAM,False
HRP-000125,HRP,2,500,delivered,500,501,0,1,4,False,1,2.559943368396489e-10,True,28.259934013435455,16QAM,False
SRP-000025,SRP,3,500,delivered,501,502,1,2,50,False,1,1.5999646052478056e-09,True,40.86245565679802,16QAM,True
HRP-000126,HRP,2,504,delivered,504,505,0,1,4,False,1,2.559943368396489e-10,True,39.661576859930335,16QAM,True
HRP-000127,HRP,2,508,delivered,508,509,0,1,4,False,1,2.559943368396489e-10,True,39.73968855366064,16QAM,True
HRP-000128,HRP,2,512,delivered,512,513,0,1,4,False,1,2.559943368396489e-10,True,42.7455028519961,16QAM,True
HRP-000129,HRP,2,516,delivered,516,517,0,1,4,False,1,2.559943368396489e-10,True,40.628356282379315,16QAM,True
ETC-000096,ETC,1,519,delivered,519,520,0,1,1,False,1,1.2799716841982445e-10,True,32.48551875849651,16QAM,True
HRP-000130,HRP,2,520,delivered,520,521,0,1,4,False,1,2.559943368396489e-10,True,40.27642107762877,16QAM,True
SRP-000026,SRP,3,520,delivered,521,522,1,2,50,False,1,1.5999646052478056e-09,True,40.39899197036989,16QAM,True
ETC-000097,ETC,1,523,delivered,523,524,0,1,1,False,1,1.0772482417209517e-07,True,22.522360555083818,16QAM,False
HRP-000131,HRP,2,524,delivered,524,525,0,1,4,False,1,2.559943368396489e-10,True,38.08064546093285,16QAM,True
HRP-000132,HRP,2,528,tx_fail_requeue,528,529,0,1,4,False,1,0.9960900185172943,False,6.129285478575342,QPSK,False
HRP-000132,HRP,2,528,delivered,529,530,1,2,4,False,2,2.559943368396489e-10,True,28.850093224553195,16QAM,False
HRP-000133,HRP,2,532,delivered,532,533,0,1,4,False,1,2.559943368396489e-10,True,44.573634639258806,16QAM,True
HRP-000134,HRP,2,536,delivered,536,537,0,1,4,False,1,2.559943368396489e-10,True,47.39908562979145,16QAM,True
HRP-000135,HRP,2,540,delivered,540,541,0,1,4,False,1,2.559943368396489e-10,True,44.58065101129807,16QAM,True
ETC-000098,ETC,1,541,delivered,541,542,0,1,1,False,1,1.2799716841982445e-10,True,37.92437161263799,16QAM,True
SRP-000027,SRP,3,540,delivered,542,543,2,3,50,False,1,1.5999646052478056e-09,True,45.102024061598996,16QAM,False
HRP-000136,HRP,2,544,delivered,544,545,0,1,4,False,1,2.559943368396489e-10,True,40.252410269731456,16QAM,False
HRP-000137,HRP,2,548,delivered,548,549,0,1,4,False,1,2.559943368396489e-10,True,31.708269560919465,16QAM,True
ETC-000099,ETC,1,551,delivered,551,552,0,1,1,False,1,1.2799716841982445e-10,True,32.476188010285995,16QAM,False
ETC-000100,ETC,1,552,delivered,552,553,0,1,1,False,1,1.2799716841982445e-10,True,37.64057466281399,16QAM,False
HRP-000138,HRP,2,552,delivered,553,554,1,2,4,False,1,2.559943368396489e-10,True,30.203452163019566,16QAM,False
HRP-000139,HRP,2,556,delivered,556,557,0,1,4,False,1,2.559943368396489e-10,True,37.56105837570538,16QAM,True
ETC-000101,ETC,1,559,delivered,559,560,0,1,1,False,1,1.2799716841982445e-10,True,34.11916353696625,16QAM,False
HRP-000140,HRP,2,560,delivered,560,561,0,1,4,False,1,2.559943368396489e-10,True,41.15666365633838,16QAM,False
SRP-000028,SRP,3,560,delivered,561,562,1,2,50,False,1,1.5999646052478056e-09,True,28.43182474564091,16QAM,True
HRP-000141,HRP,2,564,delivered,564,565,0,1,4,False,1,2.559943368396489e-10,True,25.78640020693537,16QAM,False
ETC-000102,ETC,1,565,delivered,565,566,0,1,1,False,1,1.2799716841982445e-10,True,32.36311788673159,16QAM,False
HRP-000142,HRP,2,568,delivered,568,569,0,1,4,False,1,5.554310176236754e-07,True,15.373813763355335,QPSK,False
ETC-000103,ETC,1,569,delivered,569,570,0,1,1,False,1,1.2799716841982445e-10,True,42.56316292728606,16QAM,False
ETC-000104,ETC,1,571,delivered,571,572,0,1,1,False,1,1.2799716841982445e-10,True,45.515202083100846,16QAM,True
HRP-000143,HRP,2,572,delivered,572,573,0,1,4,False,1,2.559943368396489e-10,True,39.33226800483204,16QAM,True
HRP-000144,HRP,2,576,delivered,576,577,0,1,4,False,1,2.559943368396489e-10,True,45.26259889803504,16QAM,True
ETC-000105,ETC,1,577,delivered,577,578,0,1,1,False,1,1.2799716841982445e-10,True,28.73958935893973,16QAM,True
ETC-000106,ETC,1,578,delivered,578,579,0,1,1,False,1,1.2799716841982445e-10,True,47.79628992034338,16QAM,True
HRP-000145,HRP,2,580,delivered,580,581,0,1,4,False,1,2.559943368396489e-10,True,34.27720529324094,16QAM,False
ETC-000107,ETC,1,581,delivered,581,582,0,1,1,False,1,1.2799716841982445e-10,True,32.063050398282435,16QAM,False
SRP-000029,SRP,3,580,delivered,582,583,2,3,50,False,1,1.5999646052478056e-09,True,31.260166458347697,16QAM,False
HRP-000146,HRP,2,584,delivered,584,585,0,1,4,False,1,2.559943368396489e-10,True,40.21413527651043,16QAM,False
ETC-000108,ETC,1,585,delivered,585,586,0,1,1,False,1,1.2799716841982445e-10,True,33.984505758125046,16QAM,False
HRP-000147,HRP,2,588,delivered,588,589,0,1,4,False,1,2.559943368396489e-10,True,36.86560072185539,16QAM,True
HRP-000148,HRP,2,592,delivered,592,593,0,1,4,False,1,2.559943368396489e-10,True,34.27990322048884,16QAM,False
HRP-000149,HRP,2,596,delivered,596,597,0,1,4,False,1,2.559943368396489e-10,True,41.337789637743036,16QAM,True
HRP-000150,HRP,2,600,delivered,600,601,0,1,4,False,1,2.559943368396489e-10,True,36.50042621972495,16QAM,False
ETC-000109,ETC,1,601,delivered,601,602,0,1,1,False,1,1.2799716841982445e-10,True,35.99088231248121,16QAM,False
SRP-000030,SRP,3,600,delivered,602,603,2,3,50,False,1,1.5999646052478056e-09,True,29.229154618664754,16QAM,False
HRP-000151,HRP,2,604,delivered,604,605,0,1,4,False,1,2.559943368396489e-10,True,47.92087091998576,16QAM,True
HRP-000152,HRP,2,608,delivered,608,609,0,1,4,False,1,2.559943368396489e-10,True,42.91129965222778,16QAM,True
ETC-000110,ETC,1,612,delivered,612,613,0,1,1,False,1,1.2799716841982445e-10,True,45.018961733873304,16QAM,False
HRP-000153,HRP,2,612,delivered,613,614,1,2,4,False,1,2.559943368396489e-10,True,37.43699182316765,16QAM,False
ETC-000111,ETC,1,614,delivered,614,615,0,1,1,False,1,1.2799716841982445e-10,True,39.73432748006786,16QAM,True
HRP-000154,HRP,2,616,delivered,616,617,0,1,4,False,1,2.559943368396489e-10,True,46.420147130285955,16QAM,True
ETC-000112,ETC,1,618,delivered,618,619,0,1,1,False,1,1.2799716841982445e-10,True,41.723874819574235,16QAM,True
ETC-000113,ETC,1,619,delivered,619,620,0,1,1,False,1,1.2799716841982445e-10,True,44.53560277473726,16QAM,True
HRP-000155,HRP,2,620,delivered,620,621,0,1,4,False,1,2.559943368396489e-10,True,29.671084285824307,16QAM,False
SRP-000031,SRP,3,620,delivered,621,622,1,2,50,False,1,1.5999646052478056e-09,True,45.99456256405321,16QAM,True
HRP-000156,HRP,2,624,delivered,624,625,0,1,4,False,1,2.559943368396489e-10,True,37.57162394920397,16QAM,False
HRP-000157,HRP,2,628,delivered,628,629,0,1,4,False,1,2.559943368396489e-10,True,39.46288830117496,16QAM,True
ETC-000114,ETC,1,632,delivered,632,633,0,1,1,False,1,1.2799716841982445e-10,True,44.66795713567842,16QAM,False
HRP-000158,HRP,2,632,delivered,633,634,1,2,4,False,1,2.559943368396489e-10,True,46.30797283950134,16QAM,True
HRP-000159,HRP,2,636,delivered,636,637,0,1,4,False,1,2.559943368396489e-10,True,38.997158848461645,16QAM,True
HRP-000160,HRP,2,640,delivered,640,641,0,1,4,False,1,2.559943368396489e-10,True,33.45427884719525,16QAM,True
SRP-000032,SRP,3,640,delivered,641,642,1,2,50,False,1,1.5999646052478056e-09,True,47.243145660472734,16QAM,True
ETC-000115,ETC,1,643,delivered,643,644,0,1,1,False,1,1.2799716841982445e-10,True,41.465299491689635,16QAM,True
HRP-000161,HRP,2,644,delivered,644,645,0,1,4,False,1,2.559943368396489e-10,True,32.383826395883844,16QAM,True
ETC-000116,ETC,1,645,delivered,645,646,0,1,1,False,1,1.2799716841982445e-10,True,26.458161325098484,16QAM,False
HRP-000162,HRP,2,648,delivered,648,649,0,1,4,False,1,2.559943368396489e-10,True,17.10690490738045,QPSK,False
ETC-000117,ETC,1,651,delivered,651,652,0,1,1,False,1,1.2799716841982445e-10,True,39.87465898418497,16QAM,True
HRP-000163,HRP,2,652,delivered,652,653,0,1,4,False,1,2.559943368396489e-10,True,37.3995717414503,16QAM,False
ETC-000118,ETC,1,656,delivered,656,657,0,1,1,False,1,1.2799716841982445e-10,True,27.34966410030678,16QAM,False
ETC-000119,ETC,1,657,delivered,657,658,0,1,1,False,1,0.0011237601384039841,True,19.515409553541588,16QAM,False
HRP-000164,HRP,2,656,delivered,658,659,2,3,4,False,1,2.559943368396489e-10,True,43.75365506127223,16QAM,True
HRP-000165,HRP,2,660,delivered,660,661,0,1,4,False,1,2.559943368396489e-10,True,37.41545195287073,16QAM,True
SRP-000033,SRP,3,660,delivered,661,662,1,2,50,False,1,1.5999646052478056e-09,True,43.30229396267796,16QAM,True
HRP-000166,HRP,2,664,delivered,664,665,0,1,4,False,1,2.559943368396489e-10,True,41.420675206232076,16QAM,False
ETC-000120,ETC,1,665,delivered,665,666,0,1,1,False,1,1.2799716841982445e-10,True,43.918842492708485,16QAM,False
HRP-000167,HRP,2,668,delivered,668,669,0,1,4,False,1,2.559943368396489e-10,True,33.477245625503336,16QAM,True
ETC-000121,ETC,1,669,delivered,669,670,0,1,1,False,1,1.2799716841982445e-10,True,31.19067378319452,16QAM,True
HRP-000168,HRP,2,672,delivered,672,673,0,1,4,False,1,1.838397388875812e-06,True,15.07014456504302,QPSK,False
HRP-000169,HRP,2,676,delivered,676,677,0,1,4,False,1,2.559943368396489e-10,True,40.58623717921798,16QAM,True
ETC-000122,ETC,1,677,delivered,677,678,0,1,1,False,1,2.0579591364366934e-09,True,23.372400580195055,16QAM,False
HRP-000170,HRP,2,680,delivered,680,681,0,1,4,False,1,2.559943368396489e-10,True,40.66731673485019,16QAM,True
ETC-000123,ETC,1,681,delivered,681,682,0,1,1,False,1,1.2799716841982445e-10,True,37.16387363955353,16QAM,True
ETC-000124,ETC,1,682,delivered,682,683,0,1,1,False,1,1.2799716841982445e-10,True,44.73776413910066,16QAM,True
SRP-000034,SRP,3,680,delivered,683,684,3,4,50,False,1,1.5999646052478056e-09,True,39.3787386627294,16QAM,False
ETC-000125,ETC,1,684,delivered,684,685,0,1,1,False,1,1.2799716841982445e-10,True,41.492940930507025,16QAM,False
ETC-000126,ETC,1,685,delivered,685,686,0,1,1,False,1,1.2799716841982445e-10,True,37.590105643149435,16QAM,True
HRP-000171,HRP,2,684,delivered,686,687,2,3,4,False,1,2.559943368396489e-10,True,39.70981631278376,16QAM,False
HRP-000172,HRP,2,688,delivered,688,689,0,1,4,False,1,2.559943368396489e-10,True,43.66052645185014,16QAM,True
HRP-000173,HRP,2,692,delivered,692,693,0,1,4,False,1,2.559943368396489e-10,True,32.968940321847796,16QAM,True
HRP-000174,HRP,2,696,delivered,696,697,0,1,4,False,1,2.559943368396489e-10,True,41.75031957939947,16QAM,True
ETC-000127,ETC,1,699,delivered,699,700,0,1,1,False,1,1.2799716841982445e-10,True,17.75492939165839,QPSK,False
HRP-000175,HRP,2,700,delivered,700,701,0,1,4,False,1,2.559943368396489e-10,True,32.89786478353587,16QAM,False
SRP-000035,SRP,3,700,delivered,701,702,1,2,50,False,1,1.5999646052478056e-09,True,40.93260901601835,16QAM,True
HRP-000176,HRP,2,704,delivered,704,705,0,1,4,False,1,1.7528690016366255e-05,True,14.43506050212198,QPSK,False
HRP-000177,HRP,2,708,delivered,708,709,0,1,4,False,1,2.559943368396489e-10,True,27.471659625178347,16QAM,False
ETC-000128,ETC,1,710,delivered,710,711,0,1,1,False,1,1.2799716841982445e-10,True,51.125155233116715,16QAM,True
HRP-000178,HRP,2,712,delivered,712,713,0,1,4,False,1,2.559943368396489e-10,True,38.880330754313434,16QAM,True
HRP-000179,HRP,2,716,delivered,716,717,0,1,4,False,1,2.559943368396489e-10,True,40.07352143336787,16QAM,False
ETC-000129,ETC,1,719,delivered,719,720,0,1,1,False,1,1.2799716841982445e-10,True,32.37014070103197,16QAM,False
HRP-000180,HRP,2,720,delivered,720,721,0,1,4,False,1,0.00017822926117594395,True,20.557198787303253,16QAM,False
ETC-000130,ETC,1,721,delivered,721,722,0,1,1,False,1,1.2799716841982445e-10,True,46.848802229168854,16QAM,True
ETC-000131,ETC,1,722,delivered,722,723,0,1,1,False,1,1.2799716841982445e-10,True,42.78250154663655,16QAM,True
SRP-000036,SRP,3,720,delivered,723,724,3,4,50,False,1,1.5999646052478056e-09,True,35.52654867035908,16QAM,False
HRP-000181,HRP,2,724,delivered,724,725,0,1,4,False,1,2.559943368396489e-10,True,52.667331729005454,16QAM,True
HRP-000182,HRP,2,728,delivered,728,729,0,1,4,False,1,3.191189534845762e-10,True,23.845984036813412,16QAM,False
HRP-000183,HRP,2,732,delivered,732,733,0,1,4,False,1,0.008645396870142763,True,18.84408661580695,16QAM,False
ETC-000132,ETC,1,733,delivered,733,734,0,1,1,False,1,1.2799716841982445e-10,True,41.980716637746205,16QAM,False
HRP-000184,HRP,2,736,delivered,736,737,0,1,4,False,1,2.559943368396489e-10,True,36.22296598079431,16QAM,True
HRP-000185,HRP,2,740,delivered,740,741,0,1,4,False,1,2.559943368396489e-10,True,39.43715340958993,16QAM,False
SRP-000037,SRP,3,740,delivered,741,742,1,2,50,False,1,1.5999646052478056e-09,True,46.963554986027546,16QAM,True
HRP-000186,HRP,2,744,delivered,744,745,0,1,4,False,1,2.559943368396489e-10,True,44.27478404267102,16QAM,True
ETC-000133,ETC,1,748,delivered,748,749,0,1,1,False,1,1.2799716841982445e-10,True,45.68140764395403,16QAM,True
ETC-000134,ETC,1,749,delivered,749,750,0,1,1,False,1,1.2799716841982445e-10,True,44.40467362314501,16QAM,True
HRP-000187,HRP,2,748,delivered,750,751,2,3,4,False,1,2.559943368396489e-10,True,29.745494128757816,16QAM,True
HRP-000188,HRP,2,752,delivered,752,753,0,1,4,False,1,2.559943368396489e-10,True,39.47756120996375,16QAM,True
ETC-000135,ETC,1,753,delivered,753,754,0,1,1,False,1,1.2799716841982445e-10,True,39.9581019465789,16QAM,True
ETC-000136,ETC,1,754,delivered,754,755,0,1,1,False,1,1.2799716841982445e-10,True,43.036410191248095,16QAM,True
HRP-000189,HRP,2,756,delivered,756,757,0,1,4,False,1,2.559943368396489e-10,True,34.29096727951091,16QAM,True
HRP-000190,HRP,2,760,delivered,760,761,0,1,4,False,1,2.559943368396489e-10,True,41.14965978617059,16QAM,False
SRP-000038,SRP,3,760,delivered,761,762,1,2,50,False,1,1.5999646052478056e-09,True,43.48930394867747,16QAM,True
ETC-000137,ETC,1,762,delivered,762,763,0,1,1,False,1,1.2799716841982445e-10,True,51.22446139232476,16QAM,True
HRP-000191,HRP,2,764,delivered,764,765,0,1,4,False,1,8.000850705625062e-06,True,21.57257197288449,16QAM,False
HRP-000192,HRP,2,768,delivered,768,769,0,1,4,False,1,0.0001668035888487962,True,20.581453209074468,16QAM,False
ETC-000138,ETC,1,770,delivered,770,771,0,1,1,False,1,1.2799716841982445e-10,True,37.0611243074308,16QAM,True
ETC-000139,ETC,1,771,delivered,771,772,0,1,1,False,1,1.2799716841982445e-10,True,36.79904234418297,16QAM,False
HRP-000193,HRP,2,772,delivered,772,773,0,1,4,False,1,2.559943368396489e-10,True,40.771073087392764,16QAM,True
ETC-000140,ETC,1,775,delivered,775,776,0,1,1,False,1,1.2799716841982445e-10,True,41.27816867075366,16QAM,True
HRP-000194,HRP,2,776,delivered,776,777,0,1,4,False,1,2.559943368396489e-10,True,33.8398700257905,16QAM,False
ETC-000141,ETC,1,779,delivered,779,780,0,1,1,False,1,1.2799716841982445e-10,True,26.97659785054448,16QAM,False
HRP-000195,HRP,2,780,delivered,780,781,0,1,4,False,1,2.559943368396489e-10,True,40.20822834706201,16QAM,True
ETC-000142,ETC,1,781,delivered,781,782,0,1,1,False,1,1.2799716841982445e-10,True,38.390848825532906,16QAM,True
SRP-000039,SRP,3,780,delivered,782,783,2,3,50,False,1,1.5999646052478056e-09,True,48.02926452664871,16QAM,True
HRP-000196,HRP,2,784,delivered,784,785,0,1,4,False,1,2.559943368396489e-10,True,44.7868823329675,16QAM,True
HRP-000197,HRP,2,788,delivered,788,789,0,1,4,False,1,2.559943368396489e-10,True,46.56307720472026,16QAM,True
ETC-000143,ETC,1,792,delivered,792,793,0,1,1,False,1,0.000837284224762147,True,19.64944293820694,16QAM,False
HRP-000198,HRP,2,792,delivered,793,794,1,2,4,False,1,2.559943368396489e-10,True,45.15010580184496,16QAM,False
ETC-000144,ETC,1,795,delivered,795,796,0,1,1,False,1,1.2799716841982445e-10,True,26.867380125521116,16QAM,False
HRP-000199,HRP,2,796,delivered,796,797,0,1,4,False,1,2.559943368396489e-10,True,41.67117531686486,16QAM,False
ETC-000145,ETC,1,797,delivered,797,798,0,1,1,False,1,1.2799716841982445e-10,True,33.34739239992105,16QAM,False
HRP-000200,HRP,2,800,delivered,800,801,0,1,4,False,1,2.559943368396489e-10,True,18.31138666263685,QPSK,False
ETC-000146,ETC,1,801,delivered,801,802,0,1,1,False,1,1.2799716841982445e-10,True,50.24100053151364,16QAM,True
SRP-000040,SRP,3,800,delivered,802,803,2,3,50,False,1,1.5999646052478056e-09,True,34.965157045657136,16QAM,False
HRP-000201,HRP,2,804,delivered,804,805,0,1,4,False,1,2.559943368396489e-10,True,30.929275808683037,16QAM,False
ETC-000147,ETC,1,808,delivered,808,809,0,1,1,False,1,1.2799716841982445e-10,True,28.760184090539617,16QAM,False
HRP-000202,HRP,2,808,delivered,809,810,1,2,4,False,1,2.559943368396489e-10,True,41.97934139675202,16QAM,True
ETC-000148,ETC,1,810,delivered,810,811,0,1,1,False,1,1.2799716841982445e-10,True,47.269428506911844,16QAM,False
ETC-000149,ETC,1,812,delivered,812,813,0,1,1,False,1,1.2799716841982445e-10,True,42.230002171950275,16QAM,True
HRP-000203,HRP,2,812,delivered,813,814,1,2,4,False,1,2.559943368396489e-10,True,36.8832405094204,16QAM,True
HRP-000204,HRP,2,816,delivered,816,817,0,1,4,False,1,2.559943368396489e-10,True,33.57210414835335,16QAM,False
HRP-000205,HRP,2,820,delivered,820,821,0,1,4,False,1,2.559943368396489e-10,True,41.451121237325495,16QAM,True
SRP-000041,SRP,3,820,delivered,821,822,1,2,50,False,1,1.5999646052478056e-09,True,42.803924252219325,16QAM,True
HRP-000206,HRP,2,824,delivered,824,825,0,1,4,False,1,2.559943368396489e-10,True,41.53582346184271,16QAM,True
HRP-000207,HRP,2,828,delivered,828,829,0,1,4,False,1,2.559943368396489e-10,True,42.56794243349486,16QAM,False
HRP-000208,HRP,2,832,delivered,832,833,0,1,4,False,1,2.559943368396489e-10,True,39.734395995689226,16QAM,True
HRP-000209,HRP,2,836,delivered,836,837,0,1,4,False,1,2.559943368396489e-10,True,37.958831941855806,16QAM,False
ETC-000150,ETC,1,839,delivered,839,840,0,1,1,False,1,1.7511719213603172e-06,True,21.808132847453393,16QAM,False
HRP-000210,HRP,2,840,delivered,840,841,0,1,4,False,1,2.559943368396489e-10,True,49.56795776599463,16QAM,True
SRP-000042,SRP,3,840,delivered,841,842,1,2,50,False,1,1.5999646052478056e-09,True,38.180947381613755,16QAM,True
HRP-000211,HRP,2,844,delivered,844,845,0,1,4,False,1,2.559943368396489e-10,True,40.18156465961778,16QAM,True
ETC-000151,ETC,1,845,delivered,845,846,0,1,1,False,1,1.2799716841982445e-10,True,42.79782132053374,16QAM,True
ETC-000152,ETC,1,848,delivered,848,849,0,1,1,False,1,1.2799716841982445e-10,True,48.770063646677436,16QAM,True
HRP-000212,HRP,2,848,delivered,849,850,1,2,4,False,1,2.559943368396489e-10,True,45.10554004678633,16QAM,True
ETC-000153,ETC,1,852,delivered,852,853,0,1,1,False,1,1.2799716841982445e-10,True,26.32719760057774,16QAM,False
ETC-000154,ETC,1,853,delivered,853,854,0,1,1,False,1,1.2799716841982445e-10,True,38.7581282531109,16QAM,True
HRP-000213,HRP,2,852,delivered,854,855,2,3,4,False,1,2.559943368396489e-10,True,46.96232257036286,16QAM,False
ETC-000155,ETC,1,855,delivered,855,856,0,1,1,False,1,1.2799716841982445e-10,True,45.06111209190556,16QAM,True
HRP-000214,HRP,2,856,delivered,856,857,0,1,4,False,1,2.559943368396489e-10,True,38.829299337284155,16QAM,False
ETC-000156,ETC,1,858,delivered,858,859,0,1,1,False,1,1.2799716841982445e-10,True,34.136752173803316,16QAM,True
HRP-000215,HRP,2,860,delivered,860,861,0,1,4,False,1,2.559943368396489e-10,True,43.943312891119255,16QAM,False
SRP-000043,SRP,3,860,delivered,861,862,1,2,50,False,1,1.5999646052478056e-09,True,34.960369286639136,16QAM,False
ETC-000157,ETC,1,863,delivered,863,864,0,1,1,False,1,1.2799716841982445e-10,True,50.51855379405382,16QAM,True
HRP-000216,HRP,2,864,delivered,864,865,0,1,4,False,1,2.559943368396489e-10,True,33.34947980917044,16QAM,False
ETC-000158,ETC,1,865,delivered,865,866,0,1,1,False,1,1.2799716841982445e-10,True,43.52751647337356,16QAM,True
ETC-000159,ETC,1,867,delivered,867,868,0,1,1,False,1,1.2799716841982445e-10,True,37.65429410078549,16QAM,True
ETC-000160,ETC,1,868,delivered,868,869,0,1,1,False,1,1.2799716841982445e-10,True,34.70111214958683,16QAM,True
HRP-000217,HRP,2,868,delivered,869,870,1,2,4,False,1,2.559943368396489e-10,True,47.716372589824346,16QAM,True
HRP-000218,HRP,2,872,delivered,872,873,0,1,4,False,1,2.559943368396489e-10,True,34.395049748772706,16QAM,False
ETC-000161,ETC,1,873,delivered,873,874,0,1,1,False,1,1.2799716841982445e-10,True,44.66062779783782,16QAM,True
ETC-000162,ETC,1,875,delivered,875,876,0,1,1,False,1,1.2799716841982445e-10,True,45.58395024846173,16QAM,True
HRP-000219,HRP,2,876,delivered,876,877,0,1,4,False,1,2.559943368396489e-10,True,44.38308484759532,16QAM,True
HRP-000220,HRP,2,880,delivered,880,881,0,1,4,False,1,2.559943368396489e-10,True,39.75931744136669,16QAM,True
SRP-000044,SRP,3,880,delivered,881,882,1,2,50,False,1,1.5999646052478056e-09,True,33.52702326011872,16QAM,False
HRP-000221,HRP,2,884,delivered,884,885,0,1,4,False,1,2.559943368396489e-10,True,40.51673325210561,16QAM,True
ETC-000163,ETC,1,887,delivered,887,888,0,1,1,False,1,1.2799716841982445e-10,True,41.57447283672979,16QAM,True
HRP-000222,HRP,2,888,delivered,888,889,0,1,4,False,1,2.559943368396489e-10,True,36.02409260289115,16QAM,True
HRP-000223,HRP,2,892,delivered,892,893,0,1,4,False,1,2.559943368396489e-10,True,36.40573812737375,16QAM,True
HRP-000224,HRP,2,896,delivered,896,897,0,1,4,False,1,2.559943368396489e-10,True,28.633895808519956,16QAM,False
ETC-000164,ETC,1,897,delivered,897,898,0,1,1,False,1,1.2799716841982445e-10,True,37.210705600235165,16QAM,False
ETC-000165,ETC,1,898,delivered,898,899,0,1,1,False,1,1.2799716841982445e-10,True,43.22690114609393,16QAM,False
ETC-000166,ETC,1,900,delivered,900,901,0,1,1,False,1,1.2799716841982445e-10,True,39.375849203749205,16QAM,True
HRP-000225,HRP,2,900,delivered,901,902,1,2,4,False,1,2.559943368396489e-10,True,48.53210907279145,16QAM,True
SRP-000045,SRP,3,900,delivered,902,903,2,3,50,False,1,1.5999646052478056e-09,True,18.29740613831804,QPSK,False
HRP-000226,HRP,2,904,delivered,904,905,0,1,4,False,1,2.559943368396489e-10,True,41.78894489907919,16QAM,True
ETC-000167,ETC,1,906,delivered,906,907,0,1,1,False,1,1.2799716841982445e-10,True,28.086024645110843,16QAM,False
ETC-000168,ETC,1,908,delivered,908,909,0,1,1,False,1,1.2799716841982445e-10,True,24.45137716567611,16QAM,False
ETC-000169,ETC,1,909,delivered,909,910,0,1,1,False,1,1.2799716841982445e-10,True,33.648070147163416,16QAM,False
HRP-000227,HRP,2,908,delivered,910,911,2,3,4,False,1,2.559943368396489e-10,True,35.44199527589738,16QAM,False
HRP-000228,HRP,2,912,delivered,912,913,0,1,4,False,1,2.559943368396489e-10,True,44.64206212466209,16QAM,True
HRP-000229,HRP,2,916,delivered,916,917,0,1,4,False,1,2.559943368396489e-10,True,27.59625162466275,16QAM,False
HRP-000230,HRP,2,920,delivered,920,921,0,1,4,False,1,2.559943368396489e-10,True,51.78936980245563,16QAM,False
SRP-000046,SRP,3,920,delivered,921,922,1,2,50,False,1,1.5999646052478056e-09,True,41.60458788173135,16QAM,True
ETC-000170,ETC,1,923,delivered,923,924,0,1,1,False,1,1.2799716841982445e-10,True,41.43361018594206,16QAM,False
