packet_id,ue_id,flow_id,flow_type,priority,size_bytes,arrival_time_ms,start_tx_time_ms,finish_time_ms,tx_duration_ms,deadline_ms,outcome,tx_count,is_deadline_missed,mcs,snr_db,bler
HRP-ue00-000149,0,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,48.94812572802784,2.559943368396489e-10
HRP-ue01-000149,1,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,55.45876882741411,2.559943368396489e-10
HRP-ue02-000149,2,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,45.265449059884574,2.559943368396489e-10
HRP-ue03-000149,3,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,34.82317785149296,2.559943368396489e-10
HRP-ue04-000149,4,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,41.75774689485366,2.559943368396489e-10
HRP-ue05-000149,5,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,38.38144579502278,2.559943368396489e-10
HRP-ue06-000149,6,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,36.008687505377054,2.559943368396489e-10
HRP-ue07-000149,7,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,48.05039634326817,2.559943368396489e-10
HRP-ue08-000149,8,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,41.65728373816623,2.559943368396489e-10
HRP-ue09-000149,9,HRP,HRP,2,32,596,596.0,597.0,1.0,4,delivered,1,False,16QAM,43.619089990341095,2.559943368396489e-10
ETC-ue06-000095,6,ETC,ETC,1,16,597,597.0,598.0,1.0,1,delivered,1,False,QPSK,17.227858281881062,1.2799716841982445e-10
ETC-ue02-000098,2,ETC,ETC,1,16,598,598.0,599.0,1.0,1,delivered,1,False,16QAM,56.82519666714553,1.2799716841982445e-10
ETC-ue04-000108,4,ETC,ETC,1,16,599,599.0,600.0,1.0,1,delivered,1,False,16QAM,50.3785027038193,1.2799716841982445e-10
ETC-ue05-000106,5,ETC,ETC,1,16,599,599.0,600.0,1.0,1,delivered,1,False,16QAM,31.73558798720925,1.2799716841982445e-10
HRP-ue00-000150,0,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,45.420969514626194,2.559943368396489e-10
HRP-ue01-000150,1,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,49.99307247566418,2.559943368396489e-10
HRP-ue02-000150,2,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,47.55480415385727,2.559943368396489e-10
HRP-ue03-000150,3,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,45.33521876227206,2.559943368396489e-10
HRP-ue04-000150,4,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,42.63586672094789,2.559943368396489e-10
HRP-ue05-000150,5,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,39.47883548276229,2.559943368396489e-10
HRP-ue06-000150,6,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,QPSK,10.715047863486769,0.07341087206345032
HRP-ue07-000150,7,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,39.82181687962553,2.559943368396489e-10
HRP-ue08-000150,8,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,24.052544394005295,2.559943368396489e-10
HRP-ue09-000150,9,HRP,HRP,2,32,600,600.0,601.0,1.0,4,delivered,1,False,16QAM,34.93990760831598,2.559943368396489e-10
SRP-ue00-000030,0,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,45.420969514626194,1.5999646052478056e-09
SRP-ue01-000030,1,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,49.99307247566418,1.5999646052478056e-09
SRP-ue02-000030,2,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,47.55480415385727,1.5999646052478056e-09
SRP-ue03-000030,3,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,45.33521876227206,1.5999646052478056e-09
SRP-ue04-000030,4,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,42.63586672094789,1.5999646052478056e-09
SRP-ue05-000030,5,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,39.47883548276229,1.5999646052478056e-09
SRP-ue06-000030,6,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,QPSK,10.715047863486769,0.3790666290551592
SRP-ue07-000030,7,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,39.82181687962553,1.5999646052478056e-09
SRP-ue08-000030,8,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,24.052544394005295,1.5999646052478056e-09
SRP-ue09-000030,9,SRP,SRP,3,200,600,600.0,601.0,1.0,50,delivered,1,False,16QAM,34.93990760831598,1.5999646052478056e-09
ETC-ue09-000110,9,ETC,ETC,1,16,601,601.0,602.0,1.0,1,delivered,1,False,16QAM,25.722830726808628,1.2799716841982445e-10
ETC-ue02-000099,2,ETC,ETC,1,16,602,602.0,603.0,1.0,1,delivered,1,False,16QAM,21.877768877725508,1.3601833815934938e-06
ETC-ue06-000096,6,ETC,ETC,1,16,603,603.0,604.0,1.0,1,delivered,1,False,16QAM,42.07717264301678,1.2799716841982445e-10
ETC-ue07-000105,7,ETC,ETC,1,16,603,603.0,604.0,1.0,1,delivered,1,False,16QAM,45.272486889516806,1.2799716841982445e-10
ETC-ue08-000110,8,ETC,ETC,1,16,603,603.0,604.0,1.0,1,delivered,1,False,16QAM,25.27909942406415,1.2799716841982445e-10
ETC-ue07-000106,7,ETC,ETC,1,16,604,604.0,605.0,1.0,1,delivered,1,False,16QAM,38.498484799340645,1.2799716841982445e-10
HRP-ue00-000151,0,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,51.06207840134267,2.559943368396489e-10
HRP-ue01-000151,1,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,61.57373204058213,2.559943368396489e-10
HRP-ue02-000151,2,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,40.73468508446203,2.559943368396489e-10
HRP-ue03-000151,3,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,45.257603860837335,2.559943368396489e-10
HRP-ue04-000151,4,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,45.79744816808952,2.559943368396489e-10
HRP-ue05-000151,5,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,43.05072616596081,2.559943368396489e-10
HRP-ue06-000151,6,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,41.84769537022794,2.559943368396489e-10
HRP-ue07-000151,7,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,38.498484799340645,2.559943368396489e-10
HRP-ue08-000151,8,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,26.268732409216852,2.559943368396489e-10
HRP-ue09-000151,9,HRP,HRP,2,32,604,604.0,605.0,1.0,4,delivered,1,False,16QAM,35.185726219510784,2.559943368396489e-10
ETC-ue04-000109,4,ETC,ETC,1,16,605,605.0,606.0,1.0,1,delivered,1,False,16QAM,39.89569055613371,1.2799716841982445e-10
ETC-ue05-000107,5,ETC,ETC,1,16,605,605.0,606.0,1.0,1,delivered,1,False,16QAM,30.306026308917975,1.2799716841982445e-10
ETC-ue08-000111,8,ETC,ETC,1,16,605,605.0,606.0,1.0,1,delivered,1,False,16QAM,37.72338675145532,1.2799716841982445e-10
ETC-ue03-000102,3,ETC,ETC,1,16,606,606.0,607.0,1.0,1,delivered,1,False,16QAM,45.931980652478046,1.2799716841982445e-10
ETC-ue05-000108,5,ETC,ETC,1,16,606,606.0,607.0,1.0,1,delivered,1,False,16QAM,56.511099725035194,1.2799716841982445e-10
ETC-ue08-000112,8,ETC,ETC,1,16,606,606.0,607.0,1.0,1,delivered,1,False,16QAM,32.58948095024094,1.2799716841982445e-10
ETC-ue04-000110,4,ETC,ETC,1,16,607,607.0,608.0,1.0,1,delivered,1,False,16QAM,33.133381142726904,1.2799716841982445e-10
ETC-ue05-000109,5,ETC,ETC,1,16,608,608.0,609.0,1.0,1,delivered,1,False,16QAM,38.24680733143499,1.2799716841982445e-10
ETC-ue06-000097,6,ETC,ETC,1,16,608,608.0,609.0,1.0,1,delivered,1,False,16QAM,31.999925036381267,1.2799716841982445e-10
ETC-ue09-000111,9,ETC,ETC,1,16,608,608.0,609.0,1.0,1,delivered,1,False,16QAM,29.75574536606143,1.2799716841982445e-10
HRP-ue00-000152,0,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,51.0879440304772,2.559943368396489e-10
HRP-ue01-000152,1,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,49.53036960908727,2.559943368396489e-10
HRP-ue02-000152,2,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,43.653985821415006,2.559943368396489e-10
HRP-ue03-000152,3,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,27.702736088032893,2.559943368396489e-10
HRP-ue04-000152,4,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,41.874375955968915,2.559943368396489e-10
HRP-ue05-000152,5,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,38.24680733143499,2.559943368396489e-10
HRP-ue06-000152,6,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,31.999925036381267,2.559943368396489e-10
HRP-ue07-000152,7,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,39.72333549419743,2.559943368396489e-10
HRP-ue08-000152,8,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,39.533574943367334,2.559943368396489e-10
HRP-ue09-000152,9,HRP,HRP,2,32,608,608.0,609.0,1.0,4,delivered,1,False,16QAM,29.75574536606143,2.559943368396489e-10
ETC-ue02-000100,2,ETC,ETC,1,16,609,609.0,610.0,1.0,1,delivered,1,False,16QAM,42.2851267595119,1.2799716841982445e-10
ETC-ue07-000107,7,ETC,ETC,1,16,609,609.0,610.0,1.0,1,delivered,1,False,QPSK,14.789645996777946,2.5890005731499244e-06
ETC-ue08-000113,8,ETC,ETC,1,16,609,609.0,610.0,1.0,1,delivered,1,False,16QAM,27.914440706668966,1.2799716841982445e-10
ETC-ue07-000108,7,ETC,ETC,1,16,610,610.0,611.0,1.0,1,delivered,1,False,16QAM,27.31651508091996,1.2799716841982445e-10
ETC-ue05-000110,5,ETC,ETC,1,16,611,611.0,612.0,1.0,1,delivered,1,False,16QAM,45.81103720116975,1.2799716841982445e-10
HRP-ue00-000153,0,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,43.70736298857899,2.559943368396489e-10
HRP-ue01-000153,1,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,44.30908369146218,2.559943368396489e-10
HRP-ue02-000153,2,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,29.00089443049533,2.559943368396489e-10
HRP-ue03-000153,3,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,42.685212580498415,2.559943368396489e-10
HRP-ue04-000153,4,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,51.06568718638759,2.559943368396489e-10
HRP-ue05-000153,5,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,25.138386434011814,2.559943368396489e-10
HRP-ue06-000153,6,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,35.235269777729556,2.559943368396489e-10
HRP-ue07-000153,7,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,36.361021891847265,2.559943368396489e-10
HRP-ue08-000153,8,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,44.37794441321819,2.559943368396489e-10
HRP-ue09-000153,9,HRP,HRP,2,32,612,612.0,613.0,1.0,4,delivered,1,False,16QAM,45.189144649204295,2.559943368396489e-10
ETC-ue01-000100,1,ETC,ETC,1,16,613,613.0,614.0,1.0,1,delivered,1,False,16QAM,19.69920401195538,0.0007489503897163408
ETC-ue06-000098,6,ETC,ETC,1,16,613,613.0,614.0,1.0,1,delivered,1,False,16QAM,39.17683191848947,1.2799716841982445e-10
ETC-ue01-000101,1,ETC,ETC,1,16,615,615.0,616.0,1.0,1,delivered,1,False,16QAM,53.218271961160156,1.2799716841982445e-10
ETC-ue06-000099,6,ETC,ETC,1,16,615,615.0,616.0,1.0,1,delivered,1,False,16QAM,44.2158125288376,1.2799716841982445e-10
ETC-ue08-000114,8,ETC,ETC,1,16,615,615.0,616.0,1.0,1,delivered,1,False,16QAM,30.010955736144496,1.2799716841982445e-10
ETC-ue01-000102,1,ETC,ETC,1,16,616,616.0,617.0,1.0,1,delivered,1,False,16QAM,43.108103223576535,1.2799716841982445e-10
ETC-ue05-000111,5,ETC,ETC,1,16,616,616.0,617.0,1.0,1,delivered,1,False,16QAM,40.59845602424761,1.2799716841982445e-10
ETC-ue06-000100,6,ETC,ETC,1,16,616,616.0,617.0,1.0,1,delivered,1,False,16QAM,47.621699982956265,1.2799716841982445e-10
HRP-ue00-000154,0,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,55.78012351166361,2.559943368396489e-10
HRP-ue01-000154,1,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,43.108103223576535,2.559943368396489e-10
HRP-ue02-000154,2,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,50.55461422892843,2.559943368396489e-10
HRP-ue03-000154,3,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,39.54836637301036,2.559943368396489e-10
HRP-ue04-000154,4,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,42.538109819731346,2.559943368396489e-10
HRP-ue05-000154,5,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,40.59845602424761,2.559943368396489e-10
HRP-ue06-000154,6,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,47.621699982956265,2.559943368396489e-10
HRP-ue07-000154,7,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,30.720930614782628,2.559943368396489e-10
HRP-ue08-000154,8,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,43.262650804455674,2.559943368396489e-10
HRP-ue09-000154,9,HRP,HRP,2,32,616,616.0,617.0,1.0,4,delivered,1,False,16QAM,32.31261097733169,2.559943368396489e-10
ETC-ue01-000103,1,ETC,ETC,1,16,618,618.0,619.0,1.0,1,delivered,1,False,16QAM,39.84377841193972,1.2799716841982445e-10
ETC-ue02-000101,2,ETC,ETC,1,16,618,618.0,619.0,1.0,1,delivered,1,False,16QAM,45.932914852447695,1.2799716841982445e-10
ETC-ue00-000104,0,ETC,ETC,1,16,619,619.0,620.0,1.0,1,delivered,1,False,16QAM,34.997039382889,1.2799716841982445e-10
ETC-ue02-000102,2,ETC,ETC,1,16,619,619.0,620.0,1.0,1,delivered,1,False,16QAM,46.740754369117155,1.2799716841982445e-10
ETC-ue07-000109,7,ETC,ETC,1,16,619,619.0,620.0,1.0,1,delivered,1,False,16QAM,42.690488674190945,1.2799716841982445e-10
ETC-ue03-000103,3,ETC,ETC,1,16,620,620.0,621.0,1.0,1,delivered,1,False,16QAM,18.917721483899733,0.0037722149085690493
HRP-ue00-000155,0,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,47.12190862653692,2.559943368396489e-10
HRP-ue01-000155,1,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,51.049485684226575,2.559943368396489e-10
HRP-ue02-000155,2,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,42.725931303638575,2.559943368396489e-10
HRP-ue03-000155,3,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,18.917721483899733,0.007530200211821714
HRP-ue04-000155,4,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,40.11939469638362,2.559943368396489e-10
HRP-ue05-000155,5,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,43.715058142220514,2.559943368396489e-10
HRP-ue06-000155,6,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,QPSK,15.881521806335154,6.199667079709315e-08
HRP-ue07-000155,7,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,44.69011017990404,2.559943368396489e-10
HRP-ue08-000155,8,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,35.50381532792462,2.559943368396489e-10
HRP-ue09-000155,9,HRP,HRP,2,32,620,620.0,621.0,1.0,4,delivered,1,False,16QAM,28.426133636438465,2.559943368396489e-10
SRP-ue00-000031,0,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,16QAM,47.12190862653692,1.5999646052478056e-09
SRP-ue01-000031,1,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,16QAM,51.049485684226575,1.5999646052478056e-09
SRP-ue02-000031,2,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,16QAM,42.725931303638575,1.5999646052478056e-09
SRP-ue03-000031,3,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,QPSK,18.917721483899733,1.5999646052478056e-09
SRP-ue04-000031,4,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,16QAM,40.11939469638362,1.5999646052478056e-09
SRP-ue05-000031,5,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,16QAM,43.715058142220514,1.5999646052478056e-09
SRP-ue06-000031,6,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,QPSK,15.881521806335154,3.8747912922687533e-07
SRP-ue07-000031,7,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,16QAM,44.69011017990404,1.5999646052478056e-09
SRP-ue08-000031,8,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,16QAM,35.50381532792462,1.5999646052478056e-09
SRP-ue09-000031,9,SRP,SRP,3,200,620,620.0,621.0,1.0,50,delivered,1,False,16QAM,28.426133636438465,1.5999646052478056e-09
ETC-ue03-000104,3,ETC,ETC,1,16,621,621.0,622.0,1.0,1,delivered,1,False,16QAM,39.18440750060703,1.2799716841982445e-10
ETC-ue00-000105,0,ETC,ETC,1,16,622,622.0,623.0,1.0,1,delivered,1,False,16QAM,35.3652848902468,1.2799716841982445e-10
ETC-ue05-000112,5,ETC,ETC,1,16,622,622.0,623.0,1.0,1,delivered,1,False,16QAM,45.96800622088794,1.2799716841982445e-10
ETC-ue00-000106,0,ETC,ETC,1,16,623,623.0,624.0,1.0,1,delivered,1,False,16QAM,45.23492977897683,1.2799716841982445e-10
ETC-ue07-000110,7,ETC,ETC,1,16,623,623.0,624.0,1.0,1,delivered,1,False,16QAM,24.189467815459196,1.2799716841982445e-10
ETC-ue09-000112,9,ETC,ETC,1,16,623,623.0,624.0,1.0,1,delivered,1,False,16QAM,47.54730271508663,1.2799716841982445e-10
ETC-ue06-000101,6,ETC,ETC,1,16,624,624.0,625.0,1.0,1,delivered,1,False,16QAM,19.254851797162775,0.0019432499963537575
ETC-ue07-000111,7,ETC,ETC,1,16,624,624.0,625.0,1.0,1,delivered,1,False,16QAM,26.24738001636385,1.2799716841982445e-10
ETC-ue08-000115,8,ETC,ETC,1,16,624,624.0,625.0,1.0,1,delivered,1,False,16QAM,40.3021975187517,1.2799716841982445e-10
HRP-ue00-000156,0,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,46.70683641854757,2.559943368396489e-10
HRP-ue01-000156,1,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,38.939167795636294,2.559943368396489e-10
HRP-ue02-000156,2,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,39.307792275088424,2.559943368396489e-10
HRP-ue03-000156,3,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,42.053894942973436,2.559943368396489e-10
HRP-ue04-000156,4,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,44.70533076848311,2.559943368396489e-10
HRP-ue05-000156,5,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,37.045043528003404,2.559943368396489e-10
HRP-ue06-000156,6,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,19.254851797162775,0.003882723772159258
HRP-ue07-000156,7,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,26.24738001636385,2.559943368396489e-10
HRP-ue08-000156,8,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,40.3021975187517,2.559943368396489e-10
HRP-ue09-000156,9,HRP,HRP,2,32,624,624.0,625.0,1.0,4,delivered,1,False,16QAM,44.87930022732086,2.559943368396489e-10
ETC-ue05-000113,5,ETC,ETC,1,16,625,625.0,626.0,1.0,1,delivered,1,False,16QAM,41.53195972800785,1.2799716841982445e-10
ETC-ue06-000102,6,ETC,ETC,1,16,627,627.0,628.0,1.0,1,delivered,1,False,16QAM,44.72157978137898,1.2799716841982445e-10
ETC-ue01-000104,1,ETC,ETC,1,16,628,628.0,629.0,1.0,1,delivered,1,False,16QAM,48.87931185363235,1.2799716841982445e-10
HRP-ue00-000157,0,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,58.2228807152238,2.559943368396489e-10
HRP-ue01-000157,1,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,48.87931185363235,2.559943368396489e-10
HRP-ue02-000157,2,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,49.41974094775139,2.559943368396489e-10
HRP-ue03-000157,3,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,48.026440395265375,2.559943368396489e-10
HRP-ue04-000157,4,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,38.93397467828174,2.559943368396489e-10
HRP-ue05-000157,5,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,39.89547779022559,2.559943368396489e-10
HRP-ue06-000157,6,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,43.71018412198863,2.559943368396489e-10
HRP-ue07-000157,7,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,34.35906870783161,2.559943368396489e-10
HRP-ue08-000157,8,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,23.308257018341138,5.7010822729353094e-09
HRP-ue09-000157,9,HRP,HRP,2,32,628,628.0,629.0,1.0,4,delivered,1,False,16QAM,34.6103211522261,2.559943368396489e-10
ETC-ue00-000107,0,ETC,ETC,1,16,629,629.0,630.0,1.0,1,delivered,1,False,16QAM,53.85770893294919,1.2799716841982445e-10
ETC-ue01-000105,1,ETC,ETC,1,16,629,629.0,630.0,1.0,1,delivered,1,False,16QAM,34.82274864049926,1.2799716841982445e-10
ETC-ue01-000106,1,ETC,ETC,1,16,630,630.0,631.0,1.0,1,delivered,1,False,16QAM,29.892257142896295,1.2799716841982445e-10
ETC-ue02-000103,2,ETC,ETC,1,16,630,630.0,631.0,1.0,1,delivered,1,False,16QAM,44.680351909898846,1.2799716841982445e-10
ETC-ue08-000116,8,ETC,ETC,1,16,630,630.0,631.0,1.0,1,delivered,1,False,16QAM,25.29822766179969,1.2799716841982445e-10
ETC-ue00-000108,0,ETC,ETC,1,16,631,631.0,632.0,1.0,1,delivered,1,False,16QAM,53.75017783373231,1.2799716841982445e-10
ETC-ue01-000107,1,ETC,ETC,1,16,631,631.0,632.0,1.0,1,delivered,1,False,16QAM,47.351612646155424,1.2799716841982445e-10
ETC-ue05-000114,5,ETC,ETC,1,16,631,631.0,632.0,1.0,1,delivered,1,False,16QAM,32.93251823405363,1.2799716841982445e-10
ETC-ue07-000112,7,ETC,ETC,1,16,632,632.0,633.0,1.0,1,delivered,1,False,16QAM,43.53430108094536,1.2799716841982445e-10
ETC-ue08-000117,8,ETC,ETC,1,16,632,632.0,633.0,1.0,1,delivered,1,False,QPSK,17.72843397905398,1.2799716841982445e-10
HRP-ue00-000158,0,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,45.565633349769215,2.559943368396489e-10
HRP-ue01-000158,1,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,37.62730428219866,2.559943368396489e-10
HRP-ue02-000158,2,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,51.6703044234309,2.559943368396489e-10
HRP-ue03-000158,3,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,45.63032439856503,2.559943368396489e-10
HRP-ue04-000158,4,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,36.9884116429754,2.559943368396489e-10
HRP-ue05-000158,5,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,34.20544943213662,2.559943368396489e-10
HRP-ue06-000158,6,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,27.328818873186233,2.559943368396489e-10
HRP-ue07-000158,7,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,43.53430108094536,2.559943368396489e-10
HRP-ue08-000158,8,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,QPSK,17.72843397905398,2.559943368396489e-10
HRP-ue09-000158,9,HRP,HRP,2,32,632,632.0,633.0,1.0,4,delivered,1,False,16QAM,39.91656760602251,2.559943368396489e-10
ETC-ue09-000113,9,ETC,ETC,1,16,633,633.0,634.0,1.0,1,delivered,1,False,16QAM,19.57115837446087,0.0009953526580538385
ETC-ue01-000108,1,ETC,ETC,1,16,634,634.0,635.0,1.0,1,delivered,1,False,16QAM,48.44016706706098,1.2799716841982445e-10
ETC-ue08-000118,8,ETC,ETC,1,16,634,634.0,635.0,1.0,1,delivered,1,False,16QAM,38.67971624048336,1.2799716841982445e-10
ETC-ue00-000109,0,ETC,ETC,1,16,636,636.0,637.0,1.0,1,delivered,1,False,16QAM,39.44821833347476,1.2799716841982445e-10
ETC-ue01-000109,1,ETC,ETC,1,16,636,636.0,637.0,1.0,1,delivered,1,False,16QAM,51.14101378756704,1.2799716841982445e-10
ETC-ue03-000105,3,ETC,ETC,1,16,636,636.0,637.0,1.0,1,delivered,1,False,16QAM,29.807059476226414,1.2799716841982445e-10
HRP-ue00-000159,0,HRP,HRP,2,32,636,636.0,637.0,1.0,4,delivered,1,False,16QAM,39.44821833347476,2.559943368396489e-10
HRP-ue01-000159,1,HRP,HRP,2,32,636,636.0,637.0,1.0,4,delivered,1,False,16QAM,51.14101378756704,2.559943368396489e-10
